parcel_id,scenario,cliff_scenario,retreat_year,mc_enabled,mc_n_sims,mc_mean_year,mc_median_year,mc_sd_year,mc_q05_year,mc_q25_year,mc_q75_year,mc_q95_year,mc_range_years,retreat_trigger,timing_category,cliff_exposure_status,initial_cliff_dist_m,parameter_set,rental_yield,discount_rate,damage_threshold,ADDRESS,PRICE,strval,landval,elevation,LATITUDE,LONGITUDE,rent,npv_rent_to_tstar,buyout_price_uncapped,buyout_price,buyout_capped,buyout_market_100pct,buyout_savings_pct,buyout_savings_dollars,gov_rent_collected,gov_land_recovered,gov_net_cost,gov_outcome
33,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,165 Sole St,280006,192084.11599999998,87921.884,1.3,40.7401379,-124.2175767,11200.24,11200.24,99122.12400000001,99122.12400000001,FALSE,280006,64.6,180883.876,11200.24,87921.884,0,break_even
34,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,1515 Buhne Dr,297514,204094.604,93419.396,1.3,40.7402749,-124.2178933,11900.56,11900.56,105319.95599999999,105319.95599999999,FALSE,297514,64.60000000000001,192194.044,11900.56,93419.396,0,break_even
35,High,NA,3.779,TRUE,1000,3.779,4,0.8431309921179923,2,3,4,5,3,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,1591 Buhne Dr,363724,249514.664,114209.336,1.3,40.7399367,-124.2183341,14548.960000000001,53499.92095468515,167709.25695468514,167709.25695468514,FALSE,363724,53.891066590413296,196014.74304531486,53499.92095468515,114209.336,0,break_even
36,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,130 Cod St,320994,220201.88400000002,100792.116,1.3,40.7397376,-124.217678,12839.76,12839.76,113631.87599999999,113631.87599999999,FALSE,320994,64.60000000000001,207362.124,12839.76,100792.116,0,break_even
37,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,126 Cod St,365000,250390,114610,1.3,40.7396932,-124.2176589,14600,14600,129210,129210,FALSE,365000,64.60000000000001,235790,14600,114610,0,break_even
38,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,16 Cod St,355668,243988.248,111679.75200000001,1.19,40.7390951,-124.2164154,14226.720000000001,14226.720000000001,125906.47200000001,125906.47200000001,FALSE,355668,64.6,229761.528,14226.720000000001,111679.75200000001,0,break_even
39,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,1671 Buhne Dr,309032,211995.952,97036.048,1.3,40.7395467,-124.2188765,12361.28,12361.28,109397.328,109397.328,FALSE,309032,64.60000000000001,199634.67200000002,12361.28,97036.048,0,break_even
40,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,1621 Buhne Dr,287000,196882,90118,1.3,40.7397369,-124.2186024,11480,11480,101598,101598,FALSE,287000,64.60000000000001,185402,11480,90118,0,break_even
41,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,135 Cod St,255575,175324.45,80250.55,1.3,40.7395126,-124.2181152,10223,10223,90473.55,90473.55,FALSE,255575,64.6,165101.45,10223,80250.55,0,break_even
42,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,99 Cod St,298661,204881.446,93779.554,1.3,40.7392384,-124.2175387,11946.44,11946.44,105725.994,105725.994,FALSE,298661,64.6,192935.006,11946.44,93779.554,0,break_even
43,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,15 Cod St,438750,300982.5,137767.5,1.3,40.7387943,-124.2165956,17550,17550,155317.5,155317.5,FALSE,438750,64.60000000000001,283432.5,17550,137767.5,0,break_even
44,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,26 Crab St,341571,234317.706,107253.294,0.25,40.7385636,-124.2171148,13662.84,13662.839999999998,120916.13399999999,120916.13399999999,FALSE,341571,64.60000000000001,220654.866,13662.839999999998,107253.294,0,break_even
45,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,52 Crab St,365282,250583.452,114698.548,-0.47,40.7386619,-124.2173508,14611.28,14611.28,129309.828,129309.828,FALSE,365282,64.60000000000001,235972.17200000002,14611.28,114698.548,0,break_even
46,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,120 Crab St,299452,205424.072,94027.928,0.01,40.7390501,-124.2182181,11978.08,11978.08,106006.008,106006.008,FALSE,299452,64.60000000000001,193445.992,11978.08,94027.928,0,break_even
47,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,138 Crab St,439856,301741.216,138114.784,1.16,40.7391341,-124.2183467,17594.24,17594.24,155709.024,155709.024,FALSE,439856,64.6,284146.976,17594.24,138114.784,0,break_even
48,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,163 Crab St,391076,268278.136,122797.864,1.3,40.7390154,-124.2189426,15643.04,15643.04,138440.904,138440.904,FALSE,391076,64.6,252635.096,15643.04,122797.864,0,break_even
49,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,135 Crab St,344738,236490.26799999998,108247.732,1.3,40.7388757,-124.2186589,13789.52,13789.52,122037.25200000001,122037.25200000001,FALSE,344738,64.6,222700.748,13789.52,108247.732,0,break_even
50,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,123 Crab St,326438,223936.468,102501.532,1.3,40.7387997,-124.2184263,13057.52,13057.52,115559.05200000001,115559.05200000001,FALSE,326438,64.6,210878.94799999997,13057.52,102501.532,0,break_even
51,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,105 Crab St,243924,167331.864,76592.136,1.3,40.7387073,-124.2181151,9756.960000000001,9756.960000000001,86349.096,86349.096,FALSE,243924,64.6,157574.90399999998,9756.960000000001,76592.136,0,break_even
52,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,83 Crab St,277883,190627.738,87255.262,1.3,40.7386596,-124.2179455,11115.32,11115.32,98370.582,98370.582,FALSE,277883,64.60000000000001,179512.418,11115.32,87255.262,-1.4551915228366852e-11,profit
53,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,85 (69) Crab St,371255,254680.93,116574.07,1.3,40.7385792,-124.2179989,14850.2,14850.2,131424.27000000002,131424.27000000002,FALSE,371255,64.6,239830.72999999998,14850.2,116574.07,1.4551915228366852e-11,near_break_even
54,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,57 Crab St,380725,261177.35,119547.65,1.3,40.7384375,-124.2176553,15229,15229,134776.65,134776.65,FALSE,380725,64.60000000000001,245948.35,15229,119547.65,0,break_even
55,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,31 Crab St,333532,228802.952,104729.048,1.3,40.7383085,-124.2173666,13341.28,13341.279999999999,118070.328,118070.328,FALSE,333532,64.60000000000001,215461.67200000002,13341.279999999999,104729.048,0,break_even
56,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,25 Crab St,277312,190236.032,87075.968,1.3,40.7383127,-124.2172382,11092.48,11092.48,98168.44799999999,98168.44799999999,FALSE,277312,64.60000000000001,179143.55200000003,11092.48,87075.968,0,break_even
57,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,1723 Buhne Dr,316822,217339.892,99482.10800000001,1.3,40.739155,-124.2192062,12672.880000000001,12672.880000000001,112154.98800000001,112154.98800000001,FALSE,316822,64.6,204667.012,12672.880000000001,99482.10800000001,0,break_even
58,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,130 Perch St,305500,209573,95927,1.24,40.7384699,-124.2187065,12220,12220,108147,108147,FALSE,305500,64.60000000000001,197353,12220,95927,0,break_even
59,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,98 Perch St,360648,247404.528,113243.472,0.22,40.738338,-124.2183033,14425.92,14425.92,127669.39199999999,127669.39199999999,FALSE,360648,64.60000000000001,232978.608,14425.92,113243.472,0,break_even
60,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,32 Perch St,312581,214430.566,98150.434,0.22,40.7379142,-124.2174716,12503.24,12503.24,110653.674,110653.674,FALSE,312581,64.60000000000001,201927.326,12503.24,98150.434,0,break_even
61,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,10 Perch St,201455,138198.13,63256.87,1.23,40.737652,-124.2172012,8058.2,8058.2,71315.07,71315.07,FALSE,201455,64.6,130139.93,8058.2,63256.87,7.275957614183426e-12,near_break_even
62,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.04_d0.020_t0.15_LetItGo,0.04,0.02,0.15,25 Halibut Ave,292645,200754.47,91890.53,1.3,40.7367277,-124.2193352,11705.800000000001,11705.800000000001,103596.33,103596.33,FALSE,292645,64.60000000000001,189048.66999999998,11705.800000000001,91890.53,0,break_even
1,Intermediate,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1179 King Salmon Ave,552000,378672,173328,1.59,40.7406328,-124.2156908,33120,33120,206448,206448,FALSE,552000,62.6,345552,33120,173328,0,break_even
2,Intermediate,NA,80.895,TRUE,1000,80.895,81,0.567712336749253,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1201 King Salmon Ave,362304,248540.544,113763.456,1.46,40.7407655,-124.2157915,21738.239999999998,NA,NA,NA,NA,NA,NA,NA,NA,113763.456,NA,NA
3,Intermediate,NA,80.985,TRUE,1000,80.985,81,0.12161327966052798,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1213 King Salmon Ave,362000,248332,113668,1.63,40.7409544,-124.2156305,21720,NA,NA,NA,NA,NA,NA,NA,NA,113668,NA,NA
4,Intermediate,NA,81,TRUE,1000,81,81,0,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1215 King Salmon Ave,345190,236800.34,108389.66,1.65,40.7410356,-124.2155921,20711.399999999998,NA,NA,NA,NA,NA,NA,NA,NA,108389.66,NA,NA
5,Intermediate,NA,77.949,TRUE,1000,77.949,79,2.0680124940811346,73,77,79,79,6,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1229 King Salmon Ave,293893,201610.598,92282.402,1.68,40.7411812,-124.2155331,17633.579999999998,707208.813535974,799491.215535974,293893,TRUE,293893,0,0,707208.813535974,92282.402,-505598.215535974,profit
6,Intermediate,NA,70.865,TRUE,1000,70.865,72,1.6892686667989283,67,71,72,72,5,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1237 King Salmon Ave,208480,143017.28,65462.72,1.53,40.7413053,-124.2155155,12508.8,481152.917814868,546615.637814868,208480,TRUE,208480,0,0,481152.917814868,65462.72,-338135.637814868,profit
7,Intermediate,NA,76.871,TRUE,1000,76.871,78,2.072354615806294,72,76,78,78,6,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1245 King Salmon Ave,315000,216090,98910,1.68,40.7413476,-124.2154337,18900,753556.9452492448,852466.9452492448,315000,TRUE,315000,0,0,753556.9452492448,98910,-537466.9452492448,profit
8,Intermediate,NA,61.177,TRUE,1000,61.177,62,1.182822924224108,59,61,62,62,3,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1337 Buhne Dr,275000,188650,86350,1.22,40.7410645,-124.2162205,16500,590934.4197837441,677284.4197837441,275000,TRUE,275000,0,0,590934.4197837441,86350,-402284.41978374415,profit
9,Intermediate,NA,80.989,TRUE,1000,80.989,81,0.15133374343450937,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,64 Herring St,397000,272342,124658,1.3,40.740805,-124.2164141,23820,NA,NA,NA,NA,NA,NA,NA,NA,124658,NA,NA
10,Intermediate,NA,80.96,TRUE,1000,80.96,81,0.28014010508757664,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,61 Herring St,264655,181553.33000000002,83101.67,1.3,40.7405124,-124.216443,15879.3,NA,NA,NA,NA,NA,NA,NA,NA,83101.67,NA,NA
11,Intermediate,NA,80.002,TRUE,1000,80.002,81,2.277538843397228,74,81,81,81,7,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,85 Herring St,297000,203742,93258,1.3,40.7407541,-124.2169505,17820,NA,NA,NA,NA,NA,NA,NA,NA,93258,NA,NA
12,Intermediate,NA,80.948,TRUE,1000,80.948,81,0.330764879340908,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1417 Buhne Dr,362500,248675,113825,1.29,40.7408173,-124.2171311,21750,NA,NA,NA,NA,NA,NA,NA,NA,113825,NA,NA
13,Intermediate,NA,80.925,TRUE,1000,80.925,81,0.4749743157272829,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1445 Buhne Dr,281034,192789.324,88244.676,1.3,40.7407323,-124.2172635,16862.04,NA,NA,NA,NA,NA,NA,NA,NA,88244.676,NA,NA
14,Intermediate,NA,80.989,TRUE,1000,80.989,81,0.10435463521037237,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1473 Buhne Dr,275135,188742.61,86392.39,1.3,40.7405944,-124.2174532,16508.1,NA,NA,NA,NA,NA,NA,NA,NA,86392.39,NA,NA
15,Intermediate,NA,81,TRUE,1000,81,81,0,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1493 Buhne Dr,399000,273714,125286,1.3,40.7404946,-124.2175968,23940,NA,NA,NA,NA,NA,NA,NA,NA,125286,NA,NA
16,Intermediate,NA,75.155,TRUE,1000,75.155,76,1.7186997785910514,71,75,76,76,5,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,184 Sole St,267907,183784.202,84122.798,1.3,40.740378,-124.2173647,16074.42,634715.3824578176,718838.1804578175,267907,TRUE,267907,0,0,634715.3824578176,84122.798,-450931.18045781757,profit
17,Intermediate,NA,73.078,TRUE,1000,73.078,74,1.6119908543520072,69,73,74,74,5,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,162 Sole St,273097,187344.54200000002,85752.458,1.3,40.7403202,-124.2172265,16385.82,639089.7255538208,724842.1835538208,273097,TRUE,273097,0,0,639089.7255538208,85752.458,-451745.1835538208,profit
18,Intermediate,NA,64.778,TRUE,1000,64.778,65,1.4208218518641718,62,65,66,66,4,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,150 Sole St,276892,189947.912,86944.088,1.3,40.7402612,-124.2171174,16613.52,612364.1560618271,699308.2440618271,276892,TRUE,276892,0,0,612364.1560618271,86944.088,-422416.2440618271,profit
19,Intermediate,NA,80.953,TRUE,1000,80.953,81,0.32695243981028477,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,142 Sole St,313833,215289.438,98543.562,1.3,40.7402057,-124.2169684,18829.98,NA,NA,NA,NA,NA,NA,NA,NA,98543.562,NA,NA
20,Intermediate,NA,75.225,TRUE,1000,75.225,76,1.5319013420327439,71,75,76,76,5,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,18000,711036.0233521377,805236.0233521377,300000,TRUE,300000,0,0,711036.0233521377,94200,-505236.02335213765,profit
21,Intermediate,NA,80.881,TRUE,1000,80.881,81,0.6270823169506793,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,21600,NA,NA,NA,NA,NA,NA,NA,NA,113040,NA,NA
22,Intermediate,NA,80.959,TRUE,1000,80.959,81,0.308892237543151,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,98 Sole St,283217,194286.862,88930.138,1.15,40.7400329,-124.2164031,16993.02,NA,NA,NA,NA,NA,NA,NA,NA,88930.138,NA,NA
23,Intermediate,NA,80.91,TRUE,1000,80.91,81,0.603543092301009,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,62 Sole St,337695,231658.77000000002,106036.23,1.3,40.7399458,-124.2163248,20261.7,NA,NA,NA,NA,NA,NA,NA,NA,106036.23,NA,NA
24,Intermediate,NA,80.992,TRUE,1000,80.992,81,0.09972936350917891,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,54 Sole St,449201,308151.886,141049.114,1.79,40.7399238,-124.2161763,26952.059999999998,NA,NA,NA,NA,NA,NA,NA,NA,141049.114,NA,NA
25,Intermediate,NA,80.914,TRUE,1000,80.914,81,0.5261947176482114,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,44 Sole St,238574,163661.764,74912.236,1.2,40.7398551,-124.2160615,14314.439999999999,NA,NA,NA,NA,NA,NA,NA,NA,74912.236,NA,NA
26,Intermediate,NA,80.993,TRUE,1000,80.993,81,0.09465706502929383,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,16 Sole St,450000,308700,141300,1.08,40.739712,-124.2157682,27000,NA,NA,NA,NA,NA,NA,NA,NA,141300,NA,NA
27,Intermediate,NA,80.989,TRUE,1000,80.989,81,0.12998421402576504,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,8 Sole St,350000,240100,109900,1.09,40.739687000000004,-124.215556,21000,NA,NA,NA,NA,NA,NA,NA,NA,109900,NA,NA
28,Intermediate,NA,81,TRUE,1000,81,81,0,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,6 Sole St,371665,254962.19,116702.81,0.9,40.739554,-124.215382,22299.899999999998,NA,NA,NA,NA,NA,NA,NA,NA,116702.81,NA,NA
29,Intermediate,NA,59.709,TRUE,1000,59.709,60,1.2328174393797482,57,59,61,61,4,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,155 Sole St,261516,179399.976,82116.024,1.3,40.74009,-124.2174363,15690.96,554930.7770053297,637046.8010053297,261516,TRUE,261516,0,0,554930.7770053297,82116.024,-375530.8010053297,profit
30,Intermediate,NA,65.974,TRUE,1000,65.974,66,1.225898375407532,63,66,67,67,4,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,143 Sole St,310296,212863.05599999998,97432.944,1.3,40.7400347,-124.2173321,18617.76,692401.1452514923,789834.0892514923,310296,TRUE,310296,0,0,692401.1452514923,97432.944,-479538.0892514923,profit
31,Intermediate,NA,80.984,TRUE,1000,80.984,81,0.14753225330674566,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,109 Sole St,280000,192080,87920,1.3,40.7398044,-124.2168656,16800,NA,NA,NA,NA,NA,NA,NA,NA,87920,NA,NA
32,Intermediate,NA,81,TRUE,1000,81,81,0,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,7 Sole St,357172,245019.992,112152.008,1.31,40.7392837,-124.2156342,21430.32,NA,NA,NA,NA,NA,NA,NA,NA,112152.008,NA,NA
33,Intermediate,NA,72.026,TRUE,1000,72.026,73,1.5536208474842688,68,72,73,73,5,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,165 Sole St,280006,192084.11599999998,87921.884,1.3,40.7401379,-124.2175767,16800.36,651014.8427572292,738936.7267572292,280006,TRUE,280006,0,0,651014.8427572292,87921.884,-458930.72675722925,profit
34,Intermediate,NA,80.993,TRUE,1000,80.993,81,0.09465706502929383,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1515 Buhne Dr,297514,204094.604,93419.396,1.3,40.7402749,-124.2178933,17850.84,NA,NA,NA,NA,NA,NA,NA,NA,93419.396,NA,NA
35,Intermediate,NA,80.988,TRUE,1000,80.988,81,0.10893974420691407,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1591 Buhne Dr,363724,249514.664,114209.336,1.3,40.7399367,-124.2183341,21823.44,NA,NA,NA,NA,NA,NA,NA,NA,114209.336,NA,NA
36,Intermediate,NA,64.861,TRUE,1000,64.861,65,1.3287002839032,62,65,66,66,4,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,130 Cod St,320994,220201.88400000002,100792.116,1.3,40.7397376,-124.217678,19259.64,710345.7764825069,811137.8924825069,320994,TRUE,320994,0,0,710345.7764825069,100792.116,-490143.89248250687,profit
37,Intermediate,NA,74.989,TRUE,1000,74.989,76,1.7944634571645919,70.95,75,76,76,5.049999999999997,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,126 Cod St,365000,250390,114610,1.3,40.7396932,-124.2176589,21900,863914.2782830518,978524.2782830518,365000,TRUE,365000,0,0,863914.2782830518,114610,-613524.2782830518,profit
38,Intermediate,NA,80.993,TRUE,1000,80.993,81,0.08341437500789632,81,81,81,81,0,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,16 Cod St,355668,243988.248,111679.75200000001,1.19,40.7390951,-124.2164154,21340.079999999998,NA,NA,NA,NA,NA,NA,NA,NA,111679.75200000001,NA,NA
39,Intermediate,NA,55.786,TRUE,1000,55.786,56,1.2782166631044354,53,55,57,57,4,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1671 Buhne Dr,309032,211995.952,97036.048,1.3,40.7395467,-124.2188765,18541.92,632341.3089265273,729377.3569265272,309032,TRUE,309032,0,0,632341.3089265273,97036.048,-420345.3569265273,profit
40,Intermediate,NA,47.948,TRUE,1000,47.948,48,1.1613116053173,46,47,49,49,3,flood_storm_mc,mid_term,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,1621 Buhne Dr,287000,196882,90118,1.3,40.7397369,-124.2186024,17220,538405.201765346,628523.201765346,287000,TRUE,287000,0,0,538405.201765346,90118,-341523.201765346,profit
41,Intermediate,NA,41.987,TRUE,1000,41.987,42,1.1243198366546305,40,41,43,43,3,flood_storm_mc,mid_term,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,135 Cod St,255575,175324.45,80250.55,1.3,40.7395126,-124.2181152,15334.5,441538.1204462091,521788.6704462091,255575,TRUE,255575,0,0,441538.1204462091,80250.55,-266213.6704462091,profit
42,Intermediate,NA,74.808,TRUE,1000,74.808,76,2.01673082071039,70,74,76,76,6,flood_storm_mc,late,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,99 Cod St,298661,204881.446,93779.554,1.3,40.7392384,-124.2175387,17919.66,706153.9708217744,799933.5248217745,298661,TRUE,298661,0,0,706153.9708217744,93779.554,-501272.52482177445,profit
43,Intermediate,NA,80.739,TRUE,1000,80.739,81,0.9653034811968777,80,81,81,81,1,no_retreat,no_retreat,not_applicable,NA,y0.06_d0.020_t0.15_LetItGo,0.06,0.02,0.15,15 Cod St,438750,300982.5,137767.5,1.3,40.7387943,-124.2165956,26325,NA,NA,NA,NA,NA,NA,NA,NA,137767.5,NA,NA
