parcel_id,scenario,cliff_scenario,retreat_year,T_flood,T_cliff,initial_cliff_dist,cliff_exposure_status,retreat_trigger,timing_category,parameter_set,rental_yield,discount_rate,damage_threshold,owner_utility,ADDRESS,PRICE,strval,landval,LATITUDE,LONGITUDE,rent,npv_rent,buyout_uncapped,buyout_price
230,Intermediate_High,LetItGo,1,81,1,9.641786491882566,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,528 ESPLANADE Ave,769816,227865.53600000008,541950.4639999999,37.6488835,-122.4933131,38490.8,38490.8,580441.264,580441.264
1,High,LetItGo,81,81,81,186.9546738913217,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5007 Palmetto Ave #42,828200,245147.20000000007,583052.7999999999,37.6600056,-122.4910401,41410,NA,NA,NA
2,High,LetItGo,81,81,81,155.3416923086843,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,41 Carmel Ave,995000,294520,700480,37.63609,-122.4932101,49750,NA,NA,NA
3,High,LetItGo,81,81,81,678.4404232709383,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2240 Francisco Blvd,1198000,354608,843392,37.6320284,-122.4901658,59900,NA,NA,NA
4,High,LetItGo,81,81,81,252.38189454603892,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,131 Carmel Ave,1000000,296000,704000,37.6360591,-122.4915309,50000,NA,NA,NA
5,High,LetItGo,22,81,22,25.41283430922439,safe,cliff_planned_retreat,early,baseline,0.05,0.02,0.15,0,208 Palmetto Ave,999000,295704,703296,37.6564052,-122.4923556,49950,899659.8976104173,1602955.8976104173,999000
6,High,LetItGo,81,81,81,499.4036814832572,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,77 Montecito Ave,1098000,325008,772992,37.6329518,-122.4929562,54900,NA,NA,NA
7,High,LetItGo,81,81,81,28.00498136357592,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,100 Palmetto Ave,1550000,458800,1091200,37.6571457,-122.4928403,77500,NA,NA,NA
8,High,LetItGo,81,81,81,22.096603069958313,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,206 Palmetto Ave,930000,275280,654720,37.656731,-122.492338,46500,NA,NA,NA
9,High,LetItGo,81,81,81,656.2334034126255,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,88 Westline Dr,1775000,640775,1134225,37.6649013,-122.493092,88750,NA,NA,NA
10,High,LetItGo,78,81,78,117.2740396446514,safe,cliff_planned_retreat,late,baseline,0.05,0.02,0.15,0,296 Shoreview Ave,1100000,325600,774400,37.6373322,-122.492518,55000,2206423.767877226,2980823.767877226,1100000
11,High,LetItGo,1,81,1,3.70437722799755,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,202 Palmetto Ave #9,888000,262848,625152,37.656438,-122.492683,44400,44400,669552,669552
12,High,LetItGo,40,81,40,61.17977061080517,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,155 Shell St,1315000,389240,925760,37.6390386,-122.4931949,65750,1834595.2152801051,2760355.2152801054,1315000
13,High,LetItGo,81,81,81,623.5122757461869,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,147 Hilton Way,1433823,424411.608,1009411.392,37.6322214,-122.4910931,71691.15000000001,NA,NA,NA
14,High,LetItGo,81,81,81,459.13854370614325,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,268 Fairway Dr,1320000,390720,929280,37.6214565,-122.4907031,66000,NA,NA,NA
15,High,LetItGo,81,81,81,169.0357148153053,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,73 Carmel Ave,1500000,444000,1056000,37.6360706,-122.4929,75000,NA,NA,NA
16,High,LetItGo,81,81,81,738.1008000495785,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,174 Pacific Ave,1350000,399600,950400,37.631378,-122.4902847,67500,NA,NA,NA
17,High,LetItGo,31,81,31,20.929031103013394,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,555 Esplanade Ave,1250000,370000,880000,37.6478451,-122.4930981,62500,1462278.4719377747,2342278.4719377747,1250000
18,High,LetItGo,81,81,81,661.8750658743551,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,125 Pacific Ave,1085000,321160,763840,37.631644,-122.4918635,54250,NA,NA,NA
19,High,LetItGo,81,81,81,573.9541649297888,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2213 Palmetto Ave,900000,266400,633600,37.6323532,-122.4924017,45000,NA,NA,NA
20,High,LetItGo,81,81,81,394.0222370079539,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,30 San Jose Ave,1225000,362600,862400,37.6338549,-122.4935196,61250,NA,NA,NA
21,High,LetItGo,1,81,1,2.840937393632772,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,218 Palmetto Ave #5,1300000,384800,915200,37.656782,-122.4926145,65000,65000,980200,980200
22,High,LetItGo,81,81,81,265.52454283756737,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5017 Palmetto Ave #65,723203,214068.08800000005,509134.91199999995,37.6602398,-122.4901655,36160.15,NA,NA,NA
23,High,LetItGo,81,81,81,297.6039913347879,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,201 Golden Bay Dr,1430000,423280.0000000001,1006719.9999999999,37.6585186,-122.4892871,71500,NA,NA,NA
24,High,LetItGo,81,81,81,351.12894461804785,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1307 SKYLINE Dr,1300000,469300,830700,37.6611717,-122.4898473,65000,NA,NA,NA
25,High,LetItGo,81,81,81,250.59268636607607,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,6 Misty Harbor Ct,3100000,917600,2182400,37.6440216,-122.4905283,155000,NA,NA,NA
26,High,LetItGo,42,81,42,64.41931203239368,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,150 Surf St,1420000,420320,999680,37.6380027,-122.4931305,71000,2044763.75107099,3044443.75107099,1420000
27,High,LetItGo,81,81,81,506.9007653099227,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,173 Santa Rosa Ave,1750000,518000,1232000,37.6335506,-122.4907451,87500,NA,NA,NA
28,High,LetItGo,31,81,31,41.560227059803104,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,260 Shoreview Ave,1250000,370000,880000,37.6373337,-122.4933799,62500,1462278.4719377747,2342278.4719377747,1250000
29,High,LetItGo,30,81,30,20.27668726387679,within_retreat_threshold,cliff_erosion_ongoing,mid_term,baseline,0.05,0.02,0.15,0,559 Esplanade Ave,1550000,458800,1091200,37.6477075,-122.4931082,77500,1770439.8113068973,2861639.8113068976,1550000
30,High,LetItGo,81,81,81,286.15328270355934,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5006 Palmetto Ave,1604001,474784.2960000001,1129216.704,37.661158,-122.4909698,80200.05,NA,NA,NA
31,High,LetItGo,81,81,81,712.0945362119696,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2332 Beach Blvd,1400000,414400,985600,37.6309817,-122.4936434,70000,NA,NA,NA
32,High,LetItGo,81,81,81,773.0163858934277,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2355 Beach Blvd #301,740161,219087.65600000002,521073.344,37.630445,-122.4932856,37008.05,NA,NA,NA
33,High,LetItGo,81,81,81,324.06503707996575,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1977 Beach Blvd,1365000,404040,960960,37.6344789,-122.4940134,68250,NA,NA,NA
34,High,LetItGo,81,81,81,585.8176506749975,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,189 Belcrest Ave,1400000,505400,894600,37.6642651,-122.4923578,70000,NA,NA,NA
35,High,LetItGo,81,81,81,319.5293880971638,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,145 Santa Maria Ave,1010000,298960,711040,37.6354378,-122.4911901,50500,NA,NA,NA
36,High,LetItGo,81,81,81,332.94303904342206,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,44 Salada Ave,1900000,562400,1337600,37.634445,-122.493164,95000,NA,NA,NA
37,High,LetItGo,32,81,32,45.91907682831001,safe,cliff_planned_retreat,mid_term,baseline,0.05,0.02,0.15,0,135 Shell St,1050000,310800,739200,37.639037,-122.4933678,52500,1256729.3298311085,1995929.3298311085,1050000
38,High,LetItGo,81,81,81,834.0484211961514,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,109 Clarendon Rd,1075000,318200,756800,37.6300347,-122.4919425,53750,NA,NA,NA
39,High,LetItGo,81,81,81,296.276707881939,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,140 Carmel Ave,1698000,502608,1195392,37.6357162,-122.4912351,84900,NA,NA,NA
40,High,LetItGo,81,81,81,230.1130815067866,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5003 Palmetto Ave #89,718984,212819.26400000002,506164.736,37.6606377,-122.4911437,35949.200000000004,NA,NA,NA
41,High,LetItGo,81,81,81,773.0163858934277,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2355 Beach Blvd #102,780798,231116.20799999998,549681.792,37.630445,-122.4932856,39039.9,NA,NA,NA
42,High,LetItGo,81,81,81,253.157121842008,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,116 Avalon Dr,1100000,325600,774400,37.6469583,-122.4904838,55000,NA,NA,NA
43,High,LetItGo,81,81,81,13.867906897465785,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,212 Shoreview Ave,1439000,425944.0000000001,1013055.9999999999,37.6378762,-122.4940143,71950,NA,NA,NA
44,High,LetItGo,81,81,81,306.2790140744961,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,89 Salada Ave,1050000,310800,739200,37.6348397,-122.492536,52500,NA,NA,NA
45,High,LetItGo,81,81,81,858.0845571669583,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,159 Clarendon Rd,1230000,364080,865920,37.6300668,-122.4907487,61500,NA,NA,NA
46,High,LetItGo,81,81,81,732.4080337923602,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2336 Beach Blvd,1252500,370740,881760,37.6307989,-122.4936295,62625,NA,NA,NA
47,High,LetItGo,81,81,81,172.04275243526,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5005 Palmetto Ave #54,850000,251600,598400,37.6601803,-122.4914784,42500,NA,NA,NA
48,High,LetItGo,81,81,81,315.77758515686935,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5020 Palmetto Ave,1150000,340400,809600,37.660891,-122.4900668,57500,NA,NA,NA
49,High,LetItGo,81,81,81,334.20597415214786,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1329 Skyline Dr,1400000,505400,894600,37.6614669,-122.4905718,70000,NA,NA,NA
50,High,LetItGo,81,81,81,623.4509175407469,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,145 Hilton Way,826591,244670.936,581920.064,37.6322391,-122.4910428,41329.55,NA,NA,NA
51,High,LetItGo,81,81,81,290.31578864555735,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,134 Paradise Dr,1190000,352240,837760,37.6591173,-122.4894445,59500,NA,NA,NA
52,High,LetItGo,81,81,81,186.9546738913217,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5007 Palmetto Ave #39,998000,295408,702592,37.6600056,-122.4910401,49900,NA,NA,NA
53,High,LetItGo,81,81,81,680.5046939614579,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2311 Beach Blvd #302,840000,248640,591360,37.6312825,-122.4932512,42000,NA,NA,NA
54,High,LetItGo,81,81,81,218.42732292628847,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5011 Palmetto Ave #23,867000,256632,610368,37.6595227,-122.4903507,43350,NA,NA,NA
55,High,LetItGo,81,81,81,10.130696946411918,within_retreat_threshold,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,236 Shoreview Ave,1700000,503200,1196800,37.6374817,-122.4939614,85000,NA,NA,NA
56,High,LetItGo,81,81,81,521.0127720543378,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,156 Santa Rosa Ave,983219,291032.824,692186.176,37.6332385,-122.4911024,49160.950000000004,NA,NA,NA
57,High,LetItGo,81,81,81,284.8783102149879,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,15 Salada Ave,1365000,404040,960960,37.634845,-122.493483,68250,NA,NA,NA
58,High,LetItGo,81,81,81,360.07230263046023,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,1989 Beach Blvd,1500000,444000,1056000,37.6341538,-122.4940018,75000,NA,NA,NA
59,High,LetItGo,81,81,81,218.42732292628847,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5011 Palmetto Ave #20,970000,287120,682880,37.6595227,-122.4903507,48500,NA,NA,NA
60,High,LetItGo,81,81,81,755.4550011317871,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2338 Palmetto Ave #2338,869875,257483,612392,37.630639,-122.4928092,43493.75,NA,NA,NA
61,High,LetItGo,81,81,81,172.04275243526,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5005 Palmetto Ave #58,803605,237867.08000000007,565737.9199999999,37.6601803,-122.4914784,40180.25,NA,NA,NA
62,High,LetItGo,81,81,81,751.8459355538678,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2346 Beach Blvd,1250000,370000,880000,37.6306237,-122.49363,62500,NA,NA,NA
63,High,LetItGo,23,81,23,25.661215187846363,safe,cliff_planned_retreat,early,baseline,0.05,0.02,0.15,0,200 Palmetto Ave,880000,307120,572880,37.6566825,-122.4923055,44000,820954.1206865368,1393834.1206865367,880000
64,High,LetItGo,81,81,81,243.65884393362305,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5015 Palmetto Ave #11,776014,229700.1440000001,546313.8559999999,37.6592838,-122.4899981,38800.700000000004,NA,NA,NA
65,High,LetItGo,81,81,81,210.7144691857627,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5009 Palmetto Ave #27,949000,280904,668096,37.6597562,-122.4905477,47450,NA,NA,NA
66,High,LetItGo,1,81,1,8.901522910049309,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,216 Palmetto Ave,1075000,318200,756800,37.6568513,-122.492672,53750,53749.99999999999,810550,810550
67,High,LetItGo,81,81,81,243.65884393362305,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5015 Palmetto Ave #12,842484,249375.26400000008,593108.7359999999,37.6592838,-122.4899981,42124.200000000004,NA,NA,NA
68,High,LetItGo,81,81,81,344.916564375934,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,88 Salada Ave,950000,281200,668800,37.6344554,-122.4925788,47500,NA,NA,NA
69,High,LetItGo,81,81,81,700.4277537236063,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2309 Palmetto Ave Unit B,900000,266400,633600,37.6312205,-122.4922077,45000,NA,NA,NA
70,High,LetItGo,25,81,25,30.580993162583663,safe,cliff_planned_retreat,early,baseline,0.05,0.02,0.15,0,125 Shell St,970000,287120,682880,37.63904,-122.4935417,48500,965825.3917483008,1648705.3917483008,970000
71,High,LetItGo,81,81,81,162.54257965077298,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,65 Carmel Ave,1503000,444888,1058112,37.6360701,-122.4930612,75150,NA,NA,NA
72,High,LetItGo,81,81,81,243.65884393362305,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,5015 Palmetto Ave #5,742094,219659.82400000002,522434.176,37.6592838,-122.4899981,37104.700000000004,NA,NA,NA
73,High,LetItGo,81,81,81,395.38039868932714,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2061 Beach Blvd,2054000,607984,1446016,37.6338367,-122.4940411,102700,NA,NA,NA
74,High,LetItGo,1,81,1,2.840937393632772,immediate_hazard,cliff_immediate_safety,immediate,baseline,0.05,0.02,0.15,0,218 Palmetto Ave,1300000,384800,915200,37.656782,-122.4926145,65000,65000,980200,980200
75,High,LetItGo,81,81,81,768.6323532621067,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,333 Buckingham Rd #1,1200000,355200,844800,37.6309923,-122.4905276,60000,NA,NA,NA
76,High,LetItGo,81,81,81,858.9375373467687,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,171 Clarendon Rd,1475000,436600.0000000001,1038399.9999999999,37.6300588,-122.4907483,73750,NA,NA,NA
77,High,LetItGo,81,81,81,802.1973569560446,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,61 Elder Ln,1750000,518000,1232000,37.6301734,-122.4934897,87500,NA,NA,NA
78,High,LetItGo,81,81,81,819.5673647581011,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,61 Clarendon Rd,784469,232202.82400000002,552266.176,37.6300165,-122.4934991,39223.450000000004,NA,NA,NA
79,High,LetItGo,81,81,81,815.1033215797235,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,45 Clarendon Rd,1665000,492840,1172160,37.6300526,-122.4936931,83250,NA,NA,NA
80,High,LetItGo,81,81,81,814.9737127351467,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2409 BEACH Blvd,1567618,464014.9280000001,1103603.072,37.6300535,-122.4937153,78380.90000000001,NA,NA,NA
81,High,LetItGo,81,81,81,746.8104768318508,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2347 Beach Blvd,1088167,322097.43200000003,766069.568,37.6306867,-122.4931961,54408.350000000006,NA,NA,NA
82,High,LetItGo,81,81,81,739.9377896467643,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2345 Beach Blvd,840000,248640,591360,37.6307488,-122.4931962,42000,NA,NA,NA
83,High,LetItGo,81,81,81,730.9936505631794,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2333 BEACH Blvd,1207326,357368.49600000004,849957.504,37.6308294,-122.4931999,60366.3,NA,NA,NA
84,High,LetItGo,81,81,81,724.0421070265893,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2331 Beach Blvd,1113048,329462.2080000001,783585.7919999999,37.6308923,-122.4931987,55652.4,NA,NA,NA
85,High,LetItGo,81,81,81,715.0114222890484,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2327 BEACH Blvd,1197873,354570.40800000005,843302.592,37.6309741,-122.4931959,59893.65,NA,NA,NA
86,High,LetItGo,81,81,81,708.265845046683,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2325 BEACH Blvd,1134522,335818.5120000001,798703.4879999999,37.6310351,-122.4931955,56726.100000000006,NA,NA,NA
87,High,LetItGo,81,81,81,745.0184668809197,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2344 BEACH Blvd,807000,238872,568128,37.6306852,-122.4936317,40350,NA,NA,NA
88,High,LetItGo,81,81,81,717.4459294142803,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2334 BEACH Blvd,1164439,344673.944,819765.056,37.6309339,-122.4936226,58221.950000000004,NA,NA,NA
89,High,LetItGo,81,81,81,704.0114595066584,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2328 Beach Blvd,1117114,330665.74400000006,786448.2559999999,37.6310548,-122.4936313,55855.700000000004,NA,NA,NA
90,High,LetItGo,81,81,81,697.1340183753841,safe,no_retreat_needed,no_retreat,baseline,0.05,0.02,0.15,0,2326 Beach Blvd,1165539,344999.544,820539.456,37.6311168,-122.4936307,58276.950000000004,NA,NA,NA
