parcel_id,slr_m,storm,scenario,year,cliff_dist_m,cliff_exposed_50m,cliff_exposed_100m
15,1,w000,LetItGo,NA,148.8728546304795,FALSE,FALSE
15,1,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,1.25,w000,LetItGo,NA,147.56773721915036,FALSE,FALSE
15,1.25,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,1.5,w000,LetItGo,NA,147.09397713801619,FALSE,FALSE
15,1.5,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,1.75,w000,LetItGo,NA,147.12790408277704,FALSE,FALSE
15,1.75,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,2,w000,LetItGo,NA,147.57238399740388,FALSE,FALSE
15,2,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,2.5,w000,LetItGo,NA,149.96853553452513,FALSE,FALSE
15,2.5,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,3,w000,LetItGo,NA,155.5072148211207,FALSE,FALSE
15,3,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,5,w000,LetItGo,NA,185.02655106864907,FALSE,FALSE
15,5,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
16,0.25,w000,LetItGo,NA,738.1008000495785,FALSE,FALSE
16,0.25,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,0.5,w000,LetItGo,NA,727.2289515437591,FALSE,FALSE
16,0.5,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,0.75,w000,LetItGo,NA,719.7614598263759,FALSE,FALSE
16,0.75,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,0.92,w000,LetItGo,NA,716.0401138658789,FALSE,FALSE
16,0.92,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,1,w000,LetItGo,NA,714.564238308288,FALSE,FALSE
16,1,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,1.25,w000,LetItGo,NA,710.759142048406,FALSE,FALSE
16,1.25,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,1.5,w000,LetItGo,NA,707.7536517588919,FALSE,FALSE
16,1.5,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,1.75,w000,LetItGo,NA,705.1607674301774,FALSE,FALSE
16,1.75,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
16,2,w000,LetItGo,NA,702.7180188591251,FALSE,FALSE
16,2,w000,HoldTheLine,NA,745.7007575555398,FALSE,FALSE
