parcel_id,slr_m,storm,depth_m,depth_m_w100,duration_hr,duration_hr_w100,wave_ht_m,wave_ht_m_w100,flooded,runup_dist_m,runup_exposed,runup_dist_m_w100,runup_exposed_w100,in_squeeze_zone,cliff_dist_m,cliff_exposed
30,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,2829.6237895756512,FALSE
30,0.5,w000,0,0,0,0,0,0,FALSE,25.79896737167338,TRUE,7.55847144998742,TRUE,FALSE,2829.6237895756512,FALSE
30,0.75,w000,0,0.01,0,9.590363502502441,0,0.5109184980392456,FALSE,NA,NA,NA,NA,FALSE,2829.6237895756512,FALSE
30,1,w000,0,0.29,0,9.590363502502441,0,0.5109184980392456,FALSE,23.869651908588903,TRUE,11.78618696098739,TRUE,FALSE,2829.6237895756512,FALSE
30,1.25,w000,0.2730274200439453,0.6,17.05230140686035,18.87760353088379,0.3299250304698944,0.7230845093727112,TRUE,NA,NA,NA,NA,FALSE,2829.6237895756512,FALSE
30,1.5,w000,0.6512078094482422,0.92,17.05230140686035,18.87760353088379,0.3299085795879364,0.7230845093727112,TRUE,99.83397786223,FALSE,99.83397786223,FALSE,FALSE,2829.6237895756512,FALSE
30,1.75,w000,0.9158369445800781,1.21,19.90363121032715,21.946470260620117,0.3666711151599884,0.8314902782440186,TRUE,NA,NA,NA,NA,FALSE,2829.6237895756512,FALSE
30,2,w000,1.1830274200439452,1.5,19.90363121032715,21.946470260620117,0.3666876256465912,0.8314902782440186,TRUE,20.01551782057465,TRUE,1043.709289604362,FALSE,FALSE,2829.6237895756512,FALSE
30,5,w000,4.031207885742187,4.37,24.315811157226562,24.325180053710938,0.5789194703102112,2.4131646156311035,TRUE,1074.2902053036642,FALSE,1088.7716463213903,FALSE,FALSE,2829.6237895756512,FALSE
31,0,w000,0,0,0,0,0,0,FALSE,64.2441789824882,FALSE,66.67420511843858,FALSE,NA,2208.296868280612,FALSE
31,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,2208.296868280612,FALSE
31,0.5,w000,0,0,0,0,0,0,FALSE,57.810064837629845,FALSE,55.02441905077815,FALSE,FALSE,2208.296868280612,FALSE
31,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,2208.296868280612,FALSE
31,1,w000,0,0,0,0,0,0,FALSE,56.06619824308776,FALSE,47.89269027220365,TRUE,FALSE,2208.296868280612,FALSE
31,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,2208.296868280612,FALSE
31,1.5,w000,0.23217222213745117,0.34,16.494461059570312,17.697633743286133,0.29516586661338806,0.9072651863098145,TRUE,60.46540621896454,FALSE,60.46540621896454,FALSE,FALSE,2208.296868280612,FALSE
31,1.75,w000,0.3469723129272461,0.67,19.71026611328125,21.932588577270508,0.47047457098960876,1.287363052368164,TRUE,NA,NA,NA,NA,FALSE,2208.296868280612,FALSE
31,2,w000,0.4676003646850586,1.01,19.71026611328125,21.932588577270508,0.4704040288925171,1.287363052368164,TRUE,50.16636854357973,FALSE,1019.7091998582385,FALSE,FALSE,2208.296868280612,FALSE
31,5,w000,3.36144775390625,3.73,24.461198806762695,24.47528076171875,0.6647785902023315,2.629464864730835,TRUE,1019.7091998582385,FALSE,1027.7357709032472,FALSE,FALSE,2208.296868280612,FALSE
32,0,w000,0,0,0,0,0,0,FALSE,64.08427148737255,FALSE,133.20024167466022,FALSE,NA,1326.6029286408466,FALSE
32,0.25,w000,0,0.17,0,8.055525779724121,0,0.11309144645929337,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
32,0.5,w000,0,0.07,0,8.055525779724121,0,0.11309144645929337,FALSE,29.73464590494477,TRUE,151.28400334729855,FALSE,FALSE,1326.6029286408466,FALSE
32,0.75,w000,0,0.3,0,8.482233047485352,0,0.1864231526851654,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
32,1,w000,0,0.37,0,8.482233047485352,0,0.1864231526851654,FALSE,34.509005030601195,TRUE,232.38096404955817,FALSE,FALSE,1326.6029286408466,FALSE
32,1.25,w000,0.36624149322509764,0.91,13.190064430236816,18.052106857299805,0.1319635659456253,0.2637998163700104,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
32,1.5,w000,0.6867619323730468,1.43,13.190064430236816,18.052106857299805,0.13186025619506836,0.2637998163700104,TRUE,333.803641376361,FALSE,333.803641376361,FALSE,FALSE,1326.6029286408466,FALSE
32,1.75,w000,0.42425777435302736,1.54,21.615827560424805,23.373985290527344,0.18664367496967316,0.5166115164756775,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
32,2,w000,0.40695411682128907,1.8,21.615827560424805,23.373985290527344,0.18673358857631683,0.5166115164756775,TRUE,151.23253560352066,FALSE,1089.2696433356998,FALSE,FALSE,1326.6029286408466,FALSE
32,5,w000,3.263166809082031,3.58,24.340784072875977,24.351350784301758,0.45641979575157166,2.093552827835083,TRUE,1088.3191740000605,FALSE,1090.12095257135,FALSE,FALSE,1326.6029286408466,FALSE
33,0,w000,0,0,0,0,0,0,FALSE,64.08427148737255,FALSE,133.20024167466022,FALSE,NA,1326.6029286408466,FALSE
33,0.25,w000,0,0.17,0,8.055525779724121,0,0.11309144645929337,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
33,0.5,w000,0,0.07,0,8.055525779724121,0,0.11309144645929337,FALSE,29.73464590494477,TRUE,151.28400334729855,FALSE,FALSE,1326.6029286408466,FALSE
33,0.75,w000,0,0.3,0,8.482233047485352,0,0.1864231526851654,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
33,1,w000,0,0.37,0,8.482233047485352,0,0.1864231526851654,FALSE,34.509005030601195,TRUE,232.38096404955817,FALSE,FALSE,1326.6029286408466,FALSE
33,1.25,w000,0.36624149322509764,0.91,13.190064430236816,18.052106857299805,0.1319635659456253,0.2637998163700104,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
33,1.5,w000,0.6867619323730468,1.43,13.190064430236816,18.052106857299805,0.13186025619506836,0.2637998163700104,TRUE,333.803641376361,FALSE,333.803641376361,FALSE,FALSE,1326.6029286408466,FALSE
33,1.75,w000,0.42425777435302736,1.54,21.615827560424805,23.373985290527344,0.18664367496967316,0.5166115164756775,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
33,2,w000,0.40695411682128907,1.8,21.615827560424805,23.373985290527344,0.18673358857631683,0.5166115164756775,TRUE,151.23253560352066,FALSE,1089.2696433356998,FALSE,FALSE,1326.6029286408466,FALSE
33,5,w000,3.263166809082031,3.58,24.340784072875977,24.351350784301758,0.45641979575157166,2.093552827835083,TRUE,1088.3191740000605,FALSE,1090.12095257135,FALSE,FALSE,1326.6029286408466,FALSE
34,0,w000,0,0.13,0,4.465486526489258,0,0.00546693941578269,FALSE,115.4756420281507,FALSE,113.01275418899391,FALSE,NA,1345.3318095569455,FALSE
34,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
34,0.5,w000,0,0,0,0,0,0,FALSE,73.48302716018965,FALSE,114.08511620702434,FALSE,FALSE,1345.3318095569455,FALSE
34,0.75,w000,0,0.07,0,5.91995906829834,0,0.054980017244815826,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
34,1,w000,0,0.18,0,5.91995906829834,0,0.054980017244815826,FALSE,31.715456333443438,TRUE,192.11187272381088,FALSE,FALSE,1345.3318095569455,FALSE
34,1.25,w000,0.08994142532348633,0.66,14.571115493774414,20.80668067932129,0.03137650713324547,0.06975175440311432,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
34,1.5,w000,0.33994140625,1.14,14.571115493774414,20.80668067932129,0.03136831521987915,0.06975175440311432,TRUE,287.606525950749,FALSE,287.606525950749,FALSE,FALSE,1345.3318095569455,FALSE
34,1.75,w000,0,1.19,0,24.734148025512695,0,0.11682069301605225,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
34,2,w000,0,1.5,0,24.734148025512695,0,0.11682069301605225,FALSE,114.07516982358352,FALSE,1033.0426726636067,FALSE,FALSE,1345.3318095569455,FALSE
34,5,w000,3.76994140625,4.1,24.15317153930664,24.16423225402832,0.45821210741996765,1.7895972728729248,TRUE,1032.1012448281588,FALSE,1033.8851812570358,FALSE,FALSE,1345.3318095569455,FALSE
35,0,w000,0,0,0,0,0,0,FALSE,75.86901952563727,FALSE,178.8224937045718,FALSE,NA,1633.8078777675569,FALSE
35,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1633.8078777675569,FALSE
35,0.5,w000,0,0,0,0,0,0,FALSE,52.53711782531902,FALSE,101.1966610413419,FALSE,FALSE,1633.8078777675569,FALSE
35,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1633.8078777675569,FALSE
35,1,w000,0,0.02,0,5.293235778808594,0,0.12482313066720963,FALSE,28.877999428536388,TRUE,208.25761045064016,FALSE,FALSE,1633.8078777675569,FALSE
35,1.25,w000,0.1516103744506836,0.43,18.030675888061523,21.322858810424805,0.05670195072889328,0.20072431862354279,TRUE,NA,NA,NA,NA,FALSE,1633.8078777675569,FALSE
35,1.5,w000,0.5498771667480469,0.87,18.030675888061523,21.322858810424805,0.05675997957587242,0.20072431862354279,TRUE,211.75495213359878,FALSE,240.77447095600013,FALSE,FALSE,1633.8078777675569,FALSE
35,1.75,w000,0.4987377166748047,1.13,23.992298126220703,24.850000381469727,0.0698050707578659,0.23480534553527832,TRUE,NA,NA,NA,NA,FALSE,1633.8078777675569,FALSE
35,2,w000,0.4887377166748047,1.36,23.992298126220703,24.850000381469727,0.06972993165254593,0.23480534553527832,TRUE,101.26416218428962,FALSE,922.3961509868215,FALSE,FALSE,1633.8078777675569,FALSE
35,5,w000,3.7650286865234377,4.09,24.45863151550293,24.489913940429688,0.4605208933353424,1.9698121547698975,TRUE,921.3496279392199,FALSE,923.3438313078891,FALSE,FALSE,1633.8078777675569,FALSE
36,0,w000,0,0,0,0,0,0,FALSE,64.08427148737255,FALSE,133.20024167466022,FALSE,NA,1326.6029286408466,FALSE
36,0.25,w000,0,0.17,0,8.055525779724121,0,0.11309144645929337,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
36,0.5,w000,0,0.07,0,8.055525779724121,0,0.11309144645929337,FALSE,29.73464590494477,TRUE,151.28400334729855,FALSE,FALSE,1326.6029286408466,FALSE
36,0.75,w000,0,0.3,0,8.482233047485352,0,0.1864231526851654,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
36,1,w000,0,0.37,0,8.482233047485352,0,0.1864231526851654,FALSE,34.509005030601195,TRUE,232.38096404955817,FALSE,FALSE,1326.6029286408466,FALSE
36,1.25,w000,0.36624149322509764,0.91,13.190064430236816,18.052106857299805,0.1319635659456253,0.2637998163700104,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
36,1.5,w000,0.6867619323730468,1.43,13.190064430236816,18.052106857299805,0.13186025619506836,0.2637998163700104,TRUE,333.803641376361,FALSE,333.803641376361,FALSE,FALSE,1326.6029286408466,FALSE
36,1.75,w000,0.42425777435302736,1.54,21.615827560424805,23.373985290527344,0.18664367496967316,0.5166115164756775,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
36,2,w000,0.40695411682128907,1.8,21.615827560424805,23.373985290527344,0.18673358857631683,0.5166115164756775,TRUE,151.23253560352066,FALSE,1089.2696433356998,FALSE,FALSE,1326.6029286408466,FALSE
36,5,w000,3.263166809082031,3.58,24.340784072875977,24.351350784301758,0.45641979575157166,2.093552827835083,TRUE,1088.3191740000605,FALSE,1090.12095257135,FALSE,FALSE,1326.6029286408466,FALSE
37,0,w000,0,0,0,0,0,0,FALSE,79.5741789387023,FALSE,47.56517978346651,TRUE,NA,1498.8012505220606,FALSE
37,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1498.8012505220606,FALSE
37,0.5,w000,0,0,0,0,0,0,FALSE,52.958624290179586,FALSE,75.04514416166376,FALSE,FALSE,1498.8012505220606,FALSE
37,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1498.8012505220606,FALSE
37,1,w000,0,0,0,0,0,0,FALSE,49.446072768623225,TRUE,319.58560667948655,FALSE,FALSE,1498.8012505220606,FALSE
37,1.25,w000,0.07588898181915284,0.49,15.461990356445312,19.571990966796875,0.10537469387054443,0.35762059688568115,FALSE,NA,NA,NA,NA,FALSE,1498.8012505220606,FALSE
37,1.5,w000,0.47126590728759765,1.06,15.461990356445312,19.571990966796875,0.10538920760154724,0.35762059688568115,TRUE,322.1514211347158,FALSE,344.00175455674236,FALSE,FALSE,1498.8012505220606,FALSE
37,1.75,w000,0.3190554428100586,1.21,23.006229400634766,24.778568267822266,0.10198715329170227,0.4072296917438507,TRUE,NA,NA,NA,NA,FALSE,1498.8012505220606,FALSE
37,2,w000,0.26588897705078124,1.38,23.006229400634766,24.778568267822266,0.10197292268276215,0.4072296917438507,TRUE,74.93780011135789,FALSE,985.4489586901105,FALSE,FALSE,1498.8012505220606,FALSE
37,5,w000,3.2090472412109374,3.56,24.48375129699707,24.48641586303711,0.4615332782268524,2.1375229358673096,TRUE,984.4405466915149,FALSE,986.3575336574538,FALSE,FALSE,1498.8012505220606,FALSE
38,0,w000,0,0,0,0,0,0,FALSE,85.17858956112185,FALSE,29.598959009010297,TRUE,NA,1484.5975072783024,FALSE
38,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1484.5975072783024,FALSE
38,0.5,w000,0,0,0,0,0,0,FALSE,52.072832916136925,FALSE,55.367870842692966,FALSE,FALSE,1484.5975072783024,FALSE
38,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1484.5975072783024,FALSE
38,1,w000,0,0,0,0,0,0,FALSE,46.472021187986776,TRUE,311.8329077170365,FALSE,FALSE,1484.5975072783024,FALSE
38,1.25,w000,0,0.41,0,18.871931076049805,0,0.23511441051959991,FALSE,NA,NA,NA,NA,FALSE,1484.5975072783024,FALSE
38,1.5,w000,0.2836128807067871,0.94,15.418798446655273,18.871931076049805,0.06921644508838654,0.23511441051959991,TRUE,327.72735600767834,FALSE,347.9392374475983,FALSE,FALSE,1484.5975072783024,FALSE
38,1.75,w000,0.08301236152648926,1.04,22.715478897094727,24.778568267822266,0.06692472100257874,0.26991990208625793,FALSE,NA,NA,NA,NA,FALSE,1484.5975072783024,FALSE
38,2,w000,0.07361287117004395,1.24,22.715478897094727,24.778568267822266,0.06689032912254333,0.26991990208625793,FALSE,55.25671683173621,FALSE,979.8077651639462,FALSE,FALSE,1484.5975072783024,FALSE
38,5,w000,3.5682833862304686,3.9,24.41196060180664,24.41745948791504,0.46546563506126404,2.0693037509918213,TRUE,978.8068081502812,FALSE,980.7088757677121,FALSE,FALSE,1484.5975072783024,FALSE
39,0,w000,0,0,0,0,0,0,FALSE,75.21167260679762,FALSE,35.2178038240911,TRUE,NA,1486.2867922446599,FALSE
39,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1486.2867922446599,FALSE
39,0.5,w000,0,0,0,0,0,0,FALSE,44.45562908833049,TRUE,66.57567347202661,FALSE,FALSE,1486.2867922446599,FALSE
39,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1486.2867922446599,FALSE
39,1,w000,0,0,0,0,0,0,FALSE,39.8447144360092,TRUE,320.2973208687212,FALSE,FALSE,1486.2867922446599,FALSE
39,1.25,w000,0.07667208671569824,0.52,14.915328979492188,18.66099739074707,0.10372648388147354,0.34068864583969116,FALSE,NA,NA,NA,NA,FALSE,1486.2867922446599,FALSE
39,1.5,w000,0.45003547668457033,1.08,14.915328979492188,18.66099739074707,0.10372711718082428,0.34068864583969116,TRUE,331.7379247010746,FALSE,352.865481260188,FALSE,FALSE,1486.2867922446599,FALSE
39,1.75,w000,0.27440135955810546,1.21,22.94353485107422,24.778568267822266,0.10028515756130219,0.39058947563171387,TRUE,NA,NA,NA,NA,FALSE,1486.2867922446599,FALSE
39,2,w000,0.240035457611084,1.39,22.94353485107422,24.778568267822266,0.10028447210788727,0.39058947563171387,TRUE,66.46146857561266,FALSE,989.2171011386138,FALSE,FALSE,1486.2867922446599,FALSE
39,5,w000,3.4032186889648437,3.72,24.451608657836914,24.456771850585938,0.46264758706092834,2.1348814964294434,TRUE,988.213312041226,FALSE,990.1210415954172,FALSE,FALSE,1486.2867922446599,FALSE
40,0,w000,0,0.19,0,3.698154926300049,0,0.0019371510716155171,FALSE,123.06804322666044,FALSE,47.43433335637631,TRUE,NA,1425.4480035213696,FALSE
40,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1425.4480035213696,FALSE
40,0.5,w000,0,0,0,0,0,0,FALSE,87.9408812473433,FALSE,33.32618658020961,TRUE,FALSE,1425.4480035213696,FALSE
40,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1425.4480035213696,FALSE
40,1,w000,0,0.08,0,4.570392608642578,0,0.01948157697916031,FALSE,81.48052263639504,FALSE,239.06793566793405,FALSE,FALSE,1425.4480035213696,FALSE
40,1.25,w000,0.08604507446289063,0.62,17.187820434570312,21.039737701416016,0.006079975049942732,0.021080540493130684,FALSE,NA,NA,NA,NA,FALSE,1425.4480035213696,FALSE
40,1.5,w000,0.3494274139404297,1.15,17.187820434570312,21.039737701416016,0.0060830800794065,0.021080540493130684,TRUE,318.37182313652795,FALSE,318.37182313652795,FALSE,FALSE,1425.4480035213696,FALSE
40,1.75,w000,0.0761419153213501,1.19,22.582040786743164,24.809255599975586,0.0059935180470347404,0.025341957807540894,FALSE,NA,NA,NA,NA,FALSE,1425.4480035213696,FALSE
40,2,w000,0.07585561275482178,1.44,22.582040786743164,24.809255599975586,0.005990724544972181,0.025341957807540894,FALSE,33.31233119825951,TRUE,976.2418388825616,FALSE,FALSE,1425.4480035213696,FALSE
40,5,w000,3.769427490234375,4.1,24.30343246459961,24.3072509765625,0.4672389328479767,1.837439775466919,TRUE,975.272465210651,FALSE,977.1116836582885,FALSE,FALSE,1425.4480035213696,FALSE
41,0,w000,0,0,0,0,0,0,FALSE,64.14835660820111,FALSE,51.06660609669702,FALSE,NA,3753.5321892189318,FALSE
41,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3753.5321892189318,FALSE
41,0.5,w000,0,0,0,0,0,0,FALSE,52.58698829254702,FALSE,51.5235434441811,FALSE,FALSE,3753.5321892189318,FALSE
41,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3753.5321892189318,FALSE
41,1,w000,0,0,0,0,0,0,FALSE,52.0430377095515,FALSE,51.68795387514906,FALSE,FALSE,3753.5321892189318,FALSE
41,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3753.5321892189318,FALSE
41,1.5,w000,0,0,0,0,0,0,FALSE,111.71050829852133,FALSE,111.71050829852133,FALSE,FALSE,3753.5321892189318,FALSE
41,1.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3753.5321892189318,FALSE
41,2,w000,0,0.16,0,18.029592514038086,0,0.2506707012653351,FALSE,51.5235434441811,FALSE,320.9467590344887,FALSE,FALSE,3753.5321892189318,FALSE
41,5,w000,2.1561329650878904,2.4,24.122386932373047,24.189512252807617,0.6224297881126404,1.7792519330978394,TRUE,319.9760710081518,FALSE,361.31606564234835,FALSE,FALSE,3753.5321892189318,FALSE
42,0,w000,0,0,0,0,0,0,FALSE,77.7539749700857,FALSE,71.78536456707899,FALSE,NA,3734.5055886107043,FALSE
42,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3734.5055886107043,FALSE
42,0.5,w000,0,0,0,0,0,0,FALSE,72.02636584977367,FALSE,71.83766629584497,FALSE,FALSE,3734.5055886107043,FALSE
42,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3734.5055886107043,FALSE
42,1,w000,0,0,0,0,0,0,FALSE,71.93690420537241,FALSE,75.42571966067146,FALSE,FALSE,3734.5055886107043,FALSE
42,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3734.5055886107043,FALSE
42,1.5,w000,0,0,0,0,0,0,FALSE,131.4588497124237,FALSE,131.4588497124237,FALSE,FALSE,3734.5055886107043,FALSE
42,1.75,w000,0,0.05,0,18.23236083984375,0,0.4611372649669647,FALSE,NA,NA,NA,NA,FALSE,3734.5055886107043,FALSE
42,2,w000,0,0.35,0,18.23236083984375,0,0.4611372649669647,FALSE,71.83766629584497,FALSE,340.67290739772193,FALSE,FALSE,3734.5055886107043,FALSE
42,5,w000,2.4792698669433593,2.84,24.63404083251953,24.656963348388672,0.6061647534370422,1.9424357414245605,TRUE,339.72423379708056,FALSE,380.19801387158134,FALSE,FALSE,3734.5055886107043,FALSE
43,0,w000,0,0,0,0,0,0,FALSE,148.37894774341467,FALSE,148.1920333376425,FALSE,NA,3663.7166189454238,FALSE
43,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3663.7166189454238,FALSE
43,0.5,w000,0,0,0,0,0,0,FALSE,147.74341211174652,FALSE,148.04514278302588,FALSE,FALSE,3663.7166189454238,FALSE
43,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3663.7166189454238,FALSE
43,1,w000,0,0,0,0,0,0,FALSE,147.91793154843225,FALSE,152.1215080526946,FALSE,FALSE,3663.7166189454238,FALSE
43,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3663.7166189454238,FALSE
43,1.5,w000,0,0,0,0,0,0,FALSE,192.78806601178556,FALSE,192.78806601178556,FALSE,FALSE,3663.7166189454238,FALSE
43,1.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3663.7166189454238,FALSE
43,2,w000,0,0.33,0,19.112302780151367,0,0.7089094519615173,FALSE,148.04514278302588,FALSE,395.95987800615467,FALSE,FALSE,3663.7166189454238,FALSE
43,5,w000,2.6960684204101564,3.09,24.850000381469727,24.850000381469727,0.5710450410842896,2.1942808628082275,TRUE,395.10142327053154,FALSE,432.00685100559394,FALSE,FALSE,3663.7166189454238,FALSE
44,0,w000,0,0,0,0,0,0,FALSE,120.77674887477166,FALSE,180.2260529497129,FALSE,NA,3633.9642958125464,FALSE
44,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3633.9642958125464,FALSE
44,0.5,w000,0,0,0,0,0,0,FALSE,124.58123944463317,FALSE,125.11688638778358,FALSE,FALSE,3633.9642958125464,FALSE
44,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3633.9642958125464,FALSE
44,1,w000,0,0,0,0,0,0,FALSE,125.11688638778358,FALSE,138.98245188961116,FALSE,FALSE,3633.9642958125464,FALSE
44,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3633.9642958125464,FALSE
44,1.5,w000,0,0,0,0,0,0,FALSE,220.86440762304764,FALSE,220.86440762304764,FALSE,FALSE,3633.9642958125464,FALSE
44,1.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3633.9642958125464,FALSE
44,2,w000,0,0.01,0,20.28786849975586,0,0.6916922926902771,FALSE,127.7259623273764,FALSE,420.47357332471603,FALSE,FALSE,3633.9642958125464,FALSE
44,5,w000,2.4679420471191404,2.8,24.850000381469727,24.850000381469727,0.5691421627998352,2.256115436553955,TRUE,419.6508191786901,FALSE,455.1157436107476,FALSE,FALSE,3633.9642958125464,FALSE
45,0,w000,0,0,0,0,0,0,FALSE,131.22924476551606,FALSE,220.01937779826164,FALSE,NA,3587.358677959856,FALSE
45,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3587.358677959856,FALSE
45,0.5,w000,0,0,0,0,0,0,FALSE,118.28070997750841,FALSE,117.15120361610681,FALSE,FALSE,3587.358677959856,FALSE
45,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3587.358677959856,FALSE
45,1,w000,0,0.04,0,3.982991933822632,0,0,FALSE,117.15120361610681,FALSE,102.07401778922771,FALSE,FALSE,3587.358677959856,FALSE
45,1.25,w000,0.08246042251586914,0.45,17.877674102783203,22.245241165161133,0.007438693195581436,0.01923433132469654,FALSE,NA,NA,NA,NA,FALSE,3587.358677959856,FALSE
45,1.5,w000,0.41937488555908203,0.86,17.877674102783203,22.245241165161133,0.007443027105182409,0.01923433132469654,TRUE,207.53604798790258,FALSE,207.53604798790258,FALSE,FALSE,3587.358677959856,FALSE
45,1.75,w000,0.7124604034423828,1.19,23.88551902770996,24.59767723083496,0.03923279419541359,0.09375288337469101,TRUE,NA,NA,NA,NA,FALSE,3587.358677959856,FALSE
45,2,w000,1.0042755126953125,1.51,23.88551902770996,24.59767723083496,0.039209865033626556,0.09375288337469101,TRUE,112.58528756856052,FALSE,359.17490662943493,FALSE,FALSE,3587.358677959856,FALSE
45,5,w000,3.8724603271484375,4.21,24.846240997314453,24.84554100036621,0.5603740215301514,1.4401829242706299,TRUE,362.149205281125,FALSE,381.6741262768467,FALSE,FALSE,3587.358677959856,FALSE
46,0,w000,0,0,0,0,0,0,FALSE,79.23761809262794,FALSE,238.71517623921056,FALSE,NA,3566.4192047718693,FALSE
46,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3566.4192047718693,FALSE
46,0.5,w000,0,0,0,0,0,0,FALSE,69.5724634948116,FALSE,68.90024749622921,FALSE,FALSE,3566.4192047718693,FALSE
46,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3566.4192047718693,FALSE
46,1,w000,0,0,0,0,0,0,FALSE,68.90024749622921,FALSE,66.66960421853376,FALSE,FALSE,3566.4192047718693,FALSE
46,1.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3566.4192047718693,FALSE
46,1.5,w000,0,0,0,0,0,0,FALSE,247.59280942717444,FALSE,247.59280942717444,FALSE,FALSE,3566.4192047718693,FALSE
46,1.75,w000,0,0.21,0,22.53697967529297,0,0.2778763771057129,FALSE,NA,NA,NA,NA,FALSE,3566.4192047718693,FALSE
46,2,w000,0.08993113517761231,0.47,20.410795211791992,22.53697967529297,0.13596192002296448,0.2778763771057129,FALSE,66.62290211547128,FALSE,412.81125681253553,FALSE,FALSE,3566.4192047718693,FALSE
46,5,w000,2.8240155029296874,3.13,24.62833023071289,24.642759323120117,0.5712682604789734,1.7785917520523071,TRUE,415.78374173493745,FALSE,435.2642831722411,FALSE,FALSE,3566.4192047718693,FALSE
47,0,w000,0,0,0,0,0,0,FALSE,64.7367743241964,FALSE,240.41189308804638,FALSE,NA,3540.2965917039323,FALSE
47,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3540.2965917039323,FALSE
47,0.5,w000,0,0,0,0,0,0,FALSE,49.94816878406496,TRUE,48.759129064243076,TRUE,FALSE,3540.2965917039323,FALSE
47,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,3540.2965917039323,FALSE
47,1,w000,0,0,0,0,0,0,FALSE,48.759129064243076,TRUE,40.57072755489349,TRUE,FALSE,3540.2965917039323,FALSE
47,1.25,w000,0,0.17,0,19.3653507232666,0,0.03578326478600502,FALSE,NA,NA,NA,NA,FALSE,3540.2965917039323,FALSE
