parcel_id,slr_m,scenario,cliff_dist_m,cliff_exposed_10m,cliff_exposed_25m,cliff_exposed_50m,cliff_exposed_100m,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
23,1.75,LetItGo,14.517814059273967,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6569 Del Playa Dr,Goleta,CA,93117,2227123,4,4,NA,2311,6534,2009,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6569-Del-Playa-Dr-93117/home/28943282,NA,NA,Y,Y,34.4093175,-119.857281,"6569 Del Playa Dr, Goleta, CA",111356.15,9279.679166666669,9279.679166666669,baseline_5pct,14.92,51.62147551959202,0.05162147551959201,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
23,2,LetItGo,18.258426523262727,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6569 Del Playa Dr,Goleta,CA,93117,2227123,4,4,NA,2311,6534,2009,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6569-Del-Playa-Dr-93117/home/28943282,NA,NA,Y,Y,34.4093175,-119.857281,"6569 Del Playa Dr, Goleta, CA",111356.15,9279.679166666669,9279.679166666669,baseline_5pct,14.92,51.62147551959202,0.05162147551959201,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
23,5,LetItGo,55.313791936022035,FALSE,FALSE,FALSE,TRUE,PAST SALE,NA,Single Family Residential,6569 Del Playa Dr,Goleta,CA,93117,2227123,4,4,NA,2311,6534,2009,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6569-Del-Playa-Dr-93117/home/28943282,NA,NA,Y,Y,34.4093175,-119.857281,"6569 Del Playa Dr, Goleta, CA",111356.15,9279.679166666669,9279.679166666669,baseline_5pct,14.92,51.62147551959202,0.05162147551959201,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,0.25,LetItGo,4.476292977583279,TRUE,TRUE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,0.5,LetItGo,11.525983648393066,FALSE,TRUE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,0.75,LetItGo,17.72597518080428,FALSE,TRUE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,1,LetItGo,22.959120365600384,FALSE,TRUE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,1.25,LetItGo,25.602022626038483,FALSE,FALSE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,1.5,LetItGo,29.403478930560077,FALSE,FALSE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,1.75,LetItGo,31.946692296195238,FALSE,FALSE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,2,LetItGo,35.72963120402173,FALSE,FALSE,TRUE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
24,5,LetItGo,72.94782565272192,FALSE,FALSE,FALSE,TRUE,PAST SALE,September-18-2007,Multi-Family (2-4 Unit),6571 Del Playa Dr,Goleta,CA,93117,1350000,4,2,Isla Vista,NA,19602,1935,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6571-Del-Playa-Dr-93117/home/21574307,SBMLS,07-3276,Y,Y,34.409171,-119.857412,"6571 Del Playa Dr, Goleta, CA",67500,5625,5625,baseline_5pct,15.62,31.01272672073484,0.03101272672073484,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,0.25,LetItGo,12.938071890466729,FALSE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,0.5,LetItGo,5.845952864856072,TRUE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,0.75,LetItGo,0.3897870397889717,TRUE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,1,LetItGo,5.649086220482282,TRUE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,1.25,LetItGo,8.292441455702434,TRUE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,1.5,LetItGo,12.038655696948949,FALSE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,1.75,LetItGo,14.64734873676261,FALSE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,2,LetItGo,18.560771553086983,FALSE,TRUE,TRUE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
25,5,LetItGo,56.61984652003509,FALSE,FALSE,FALSE,TRUE,PAST SALE,March-3-2005,Single Family Residential,6581 Del Playa Dr,Goleta,CA,93117-5183,1355540,1,1,Goleta,1070,1940,1999,NA,748,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6581-Del-Playa-Dr-93117/home/21574300,SBMLS,05-710,Y,Y,34.4093587,-119.8578364,"6581 Del Playa Dr, Goleta, CA",67777,5648.083333333333,5648.083333333333,baseline_5pct,14.62,53.45033829823958,0.05345033829823958,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,0.25,LetItGo,17.108857866280935,FALSE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,0.5,LetItGo,10.009346640734464,FALSE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,0.75,LetItGo,3.764318210223949,TRUE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,1,LetItGo,1.5421831204952616,TRUE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,1.25,LetItGo,4.169504305025446,TRUE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,1.5,LetItGo,7.906662284361406,TRUE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,1.75,LetItGo,10.519339689028515,FALSE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,2,LetItGo,14.438628152290493,FALSE,TRUE,TRUE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
26,5,LetItGo,52.719990444864216,FALSE,FALSE,FALSE,TRUE,PAST SALE,April-2-1999,Single Family Residential,6583 Del Playa,Goleta,CA,93117,2006072,1,1,SB/GOL SOUTH,NA,NA,1930,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Goleta/6583-Del-Playa-Dr-93117/home/21522411,SBMLS,99-266,Y,Y,34.4093978,-119.8579026,"6583 Del Playa, Goleta, CA",100303.6,8358.633333333333,8358.633333333333,baseline_5pct,14.52,58.27309706662359,0.05827309706662359,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,0.25,LetItGo,21.258722807498945,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,0.5,LetItGo,14.15139279069597,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,0.75,LetItGo,7.896540334342976,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,1,LetItGo,2.5401245412077773,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,1.25,LetItGo,0.07024292485859764,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,1.5,LetItGo,3.7978244409899067,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,1.75,LetItGo,6.414715144374412,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,2,LetItGo,10.340206089655933,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
27,5,LetItGo,48.85645464613736,FALSE,FALSE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6585 Del Playa Dr,Goleta,CA,93117,2053162,3,3,NA,2272,6970,2002,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6585-Del-Playa-Dr-93117/home/21522412,NA,NA,Y,Y,34.4094368,-119.8579727,"6585 Del Playa Dr, Goleta, CA",102658.1,8554.841666666667,8554.841666666667,baseline_5pct,14.43,63.05626705161972,0.06305626705161972,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
28,0.25,LetItGo,5.451812313301623,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6597 Del Playa Dr,Goleta,CA,93117,1537500,5,4,NA,2443,7405,1997,NA,629,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6597-Del-Playa-Dr-93117/home/21524325,NA,NA,Y,Y,34.4093047,-119.8584297,"6597 Del Playa Dr, Goleta, CA",76875,6406.25,6406.25,baseline_5pct,14.41,42.203354885420595,0.04220335488542059,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
28,0.5,LetItGo,1.7050608427372822,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6597 Del Playa Dr,Goleta,CA,93117,1537500,5,4,NA,2443,7405,1997,NA,629,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6597-Del-Playa-Dr-93117/home/21524325,NA,NA,Y,Y,34.4093047,-119.8584297,"6597 Del Playa Dr, Goleta, CA",76875,6406.25,6406.25,baseline_5pct,14.41,42.203354885420595,0.04220335488542059,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
28,0.75,LetItGo,8.022077938883122,TRUE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6597 Del Playa Dr,Goleta,CA,93117,1537500,5,4,NA,2443,7405,1997,NA,629,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6597-Del-Playa-Dr-93117/home/21524325,NA,NA,Y,Y,34.4093047,-119.8584297,"6597 Del Playa Dr, Goleta, CA",76875,6406.25,6406.25,baseline_5pct,14.41,42.203354885420595,0.04220335488542059,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
28,1,LetItGo,13.692898824275328,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6597 Del Playa Dr,Goleta,CA,93117,1537500,5,4,NA,2443,7405,1997,NA,629,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6597-Del-Playa-Dr-93117/home/21524325,NA,NA,Y,Y,34.4093047,-119.8584297,"6597 Del Playa Dr, Goleta, CA",76875,6406.25,6406.25,baseline_5pct,14.41,42.203354885420595,0.04220335488542059,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
28,1.25,LetItGo,16.19674650205218,FALSE,TRUE,TRUE,TRUE,PAST SALE,NA,Single Family Residential,6597 Del Playa Dr,Goleta,CA,93117,1537500,5,4,NA,2443,7405,1997,NA,629,NA,NA,NA,NA,https://www.redfin.com/CA/Goleta/6597-Del-Playa-Dr-93117/home/21524325,NA,NA,Y,Y,34.4093047,-119.8584297,"6597 Del Playa Dr, Goleta, CA",76875,6406.25,6406.25,baseline_5pct,14.41,42.203354885420595,0.04220335488542059,21.2,3862,445,1287,1503,24209,137,836,bluff,900ba6495b4a0011001ae6b3bade2992
