"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE","April-29-2014","Single Family Residential","125 Dipsea Rd","Stinson Beach","CA",94970,3402999,2,2,"Stinson Beach",1440,7501,1969,NA,1385,217,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/125-Dipsea-Rd-94970/home/722702","BAREIS",21405600,"Y","Y",37.9080521,-122.6636497,"125 Dipsea Rd, Stinson Beach, CA",170149.95,14179.1625,14179.1625,"baseline_5pct",3.43,527.030025364561,0.527030025364561,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","127 Dipsea Rd","Stinson Beach","CA",94970,4032535,2,2,NA,1894,7500,1987,NA,354,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/127-Dipsea-Rd-94970/home/722693",NA,NA,"Y","Y",37.9080318,-122.6638337,"127 Dipsea Rd, Stinson Beach, CA",201626.75,16802.2291666667,16802.2291666667,"baseline_5pct",3.54,517.372041582379,0.517372041582379,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","129 Dipsea Rd","Stinson Beach","CA",94970,3054188,2,2,NA,1998,7500,1995,NA,811,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/129-Dipsea-Rd-94970/home/1118882",NA,NA,"Y","Y",37.907984,-122.6640414,"129 Dipsea Rd, Stinson Beach, CA",152709.4,12725.7833333333,12725.7833333333,"baseline_5pct",3.53,503.168206366417,0.503168206366417,64.5,1522,0,29,222,96875,463,15
"PAST SALE","June-28-2019","Single Family Residential","131 Dipsea Rd","Stinson Beach","CA",94970,4e+06,3,3,"Stinson Beach",1955,7501,1975,NA,2046,242,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/131-Dipsea-Rd-94970/home/1213898","BAREIS",21910302,"Y","Y",37.9079693,-122.664256,"131 Dipsea Rd, Stinson Beach, CA",2e+05,16666.6666666667,16666.6666666667,"baseline_5pct",3.43,493.0950235161,0.4930950235161,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","135 Dipsea Rd","Stinson Beach","CA",94970,4865235,3,4,NA,2467,15000,1982,NA,811,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/135-Dipsea-Rd-94970/home/787400",NA,NA,"Y","Y",37.9079065,-122.6645334,"135 Dipsea Rd, Stinson Beach, CA",243261.75,20271.8125,20271.8125,"baseline_5pct",3.55,474.262758719489,0.474262758719489,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-6-2019","Single Family Residential","137 Dipsea Rd","Stinson Beach","CA",94970,3800000,4,2,"Stinson Beach",2252,7501,1989,NA,1687,263,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/137-Dipsea-Rd-94970/home/1265499","BAREIS",21921933,"Y","Y",37.907834,-122.6648617,"137 Dipsea Rd, Stinson Beach, CA",190000,15833.3333333333,15833.3333333333,"baseline_5pct",3.39,452.216879705195,0.452216879705195,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","139 Dipsea Rd","Stinson Beach","CA",94970,3727809,3,3,NA,2416,11250,1987,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/139-Dipsea-Rd-94970/home/722686",NA,NA,"Y","Y",37.9078622,-122.6651145,"139 Dipsea Rd, Stinson Beach, CA",186390.45,15532.5375,15532.5375,"baseline_5pct",3.39,446.389913164832,0.446389913164832,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","143 Dipsea Rd","Stinson Beach","CA",94970,4973000,3,2,NA,2925,11250,1991,NA,285,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/143-Dipsea-Rd-94970/home/1310255",NA,NA,"Y","Y",37.9078656,-122.6654275,"143 Dipsea Rd, Stinson Beach, CA",248650,20720.8333333333,20720.8333333333,"baseline_5pct",3.15,434.993799666631,0.434993799666631,64.5,1522,0,29,222,96875,463,15
"PAST SALE","November-6-2019","Single Family Residential","145 Dipsea Rd","Stinson Beach","CA",94970,4e+06,3,2,"Stinson Beach",2409,7501,1987,NA,1660,263,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/145-Dipsea-Rd-94970/home/1250612","BAREIS",21923398,"Y","Y",37.9078742,-122.6656865,"145 Dipsea Rd, Stinson Beach, CA",2e+05,16666.6666666667,16666.6666666667,"baseline_5pct",2.94,426.331570726309,0.426331570726309,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","147 Dipsea Rd","Stinson Beach","CA",94970,3043597,2,2,NA,1811,7500,1986,NA,452,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/147-Dipsea-Rd-94970/home/1027173",NA,NA,"Y","Y",37.9078886,-122.6659013,"147 Dipsea Rd, Stinson Beach, CA",152179.85,12681.6541666667,12681.6541666667,"baseline_5pct",3.18,420.111900670923,0.420111900670923,64.5,1522,0,29,222,96875,463,15
"PAST SALE","June-12-2020","Single Family Residential","149 Dipsea Rd","Stinson Beach","CA",94970,3622711,3,2,"Seadrift",2101,7501,1988,NA,1285,263,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/149-Dipsea-Rd-94970/home/1436021","BAREIS",21914529,"Y","Y",37.9078989,-122.6661108,"149 Dipsea Rd, Stinson Beach, CA",181135.55,15094.6291666667,15094.6291666667,"baseline_5pct",3.49,413.548837980903,0.413548837980903,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-27-2005","Single Family Residential","151 Dipsea","Stinson Beach","CA",94970,3625448,3,2,"Stinson Beach",2026,11238,1990,NA,950,140,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/151-Dipsea-Rd-94970/home/951175","San Francisco MLS",282961,"Y","Y",37.9078924,-122.6663869,"151 Dipsea, Stinson Beach, CA",181272.4,15106.0333333333,15106.0333333333,"baseline_5pct",3.28,402.235847937968,0.402235847937968,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-28-2018","Single Family Residential","155 Dipsea Rd","Stinson Beach","CA",94970,3650000,3,3.5,"Stinson Beach",2825,11252,1988,NA,1292,242,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/155-Dipsea-Rd-94970/home/889051","BAREIS",21821550,"Y","Y",37.9079481,-122.6666765,"155 Dipsea Rd, Stinson Beach, CA",182500,15208.3333333333,15208.3333333333,"baseline_5pct",3.3,398.664772416268,0.398664772416268,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","161 Dipsea Rd","Stinson Beach","CA",94970,4553298,3,2,NA,2880,22500,1983,NA,811,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/161-Dipsea-Rd-94970/home/823954",NA,NA,"Y","Y",37.9079624,-122.6671591,"161 Dipsea Rd, Stinson Beach, CA",227664.9,18972.075,18972.075,"baseline_5pct",3.3,382.295446646762,0.382295446646762,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","167 Dipsea Rd","Stinson Beach","CA",94970,4099541,3,3,NA,2501,15000,1981,NA,840,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/167-Dipsea-Rd-94970/home/1285144",NA,NA,"Y","Y",37.9080355,-122.6680171,"167 Dipsea Rd, Stinson Beach, CA",204977.05,17081.4208333333,17081.4208333333,"baseline_5pct",3.44,359.51879184793,0.35951879184793,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-10-2013","Single Family Residential","169 Dipsea Rd","Stinson Beach","CA",94970,3081055,3,2,"Stinson Beach",1500,7492,1973,NA,1000,175,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/169-Dipsea-Rd-94970/home/1017899","BAREIS",21214428,"Y","Y",37.9080583,-122.6681943,"169 Dipsea Rd, Stinson Beach, CA",154052.75,12837.7291666667,12837.7291666667,"baseline_5pct",3.34,355.8368496341,0.3558368496341,64.5,1522,0,29,222,96875,463,15
"PAST SALE","March-16-2015","Single Family Residential","171 Dipsea Rd","Stinson Beach","CA",94970,3025510,2,2.5,"Seadrift",1590,7501,1981,NA,1195,221,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/171-Dipsea-Rd-94970/home/724108","BAREIS",21502039,"Y","Y",37.908201,-122.6682906,"171 Dipsea Rd, Stinson Beach, CA",151275.5,12606.2916666667,12606.2916666667,"baseline_5pct",3.76,371.125790296017,0.371125790296017,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","173 Dipsea Rd","Stinson Beach","CA",94970,3197455,2,2,NA,2023,7500,1981,NA,321,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/173-Dipsea-Rd-94970/home/1162305",NA,NA,"Y","Y",37.9080744,-122.6686058,"173 Dipsea Rd, Stinson Beach, CA",159872.75,13322.7291666667,13322.7291666667,"baseline_5pct",3.48,342.39753434011,0.34239753434011,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","175 Dipsea Rd","Stinson Beach","CA",94970,3559963,3,3,NA,2246,7500,1973,NA,980,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/175-Dipsea-Rd-94970/home/823944",NA,NA,"Y","Y",37.9080868,-122.6687902,"175 Dipsea Rd, Stinson Beach, CA",177998.15,14833.1791666667,14833.1791666667,"baseline_5pct",3.58,337.06316047268,0.33706316047268,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","181 Dipsea Rd","Stinson Beach","CA",94970,3834469,4,3,NA,2350,7500,1980,NA,600,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/181-Dipsea-Rd-94970/home/722131",NA,NA,"Y","Y",37.9081242,-122.6694089,"181 Dipsea Rd, Stinson Beach, CA",191723.45,15976.9541666667,15976.9541666667,"baseline_5pct",3.62,318.607363295976,0.318607363295976,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","183 Dipsea Rd","Stinson Beach","CA",94970,3241795,2,2,NA,1817,7500,1989,NA,63,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/183-Dipsea-Rd-94970/home/969577",NA,NA,"Y","Y",37.9081323,-122.6696412,"183 Dipsea Rd, Stinson Beach, CA",162089.75,13507.4791666667,13507.4791666667,"baseline_5pct",3.41,310.889407434813,0.310889407434813,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","185 Dipsea Rd","Stinson Beach","CA",94970,3811408,3,3,NA,1934,7500,1996,NA,982,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/185-Dipsea-Rd-94970/home/823883",NA,NA,"Y","Y",37.9081388,-122.6698516,"185 Dipsea Rd, Stinson Beach, CA",190570.4,15880.8666666667,15880.8666666667,"baseline_5pct",3.66,303.788085894525,0.303788085894525,64.5,1522,0,29,222,96875,463,15
"PAST SALE","January-18-2018","Single Family Residential","187 Dipsea Rd","Stinson Beach","CA",94970,4989475,4,3,"Stinson Beach",2785,15002,1986,NA,1136,233,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/187-Dipsea-Rd-94970/home/723734","BAREIS",21725684,"Y","Y",37.9081771,-122.6700877,"187 Dipsea Rd, Stinson Beach, CA",249473.75,20789.4791666667,20789.4791666667,"baseline_5pct",3.63,299.933345150998,0.299933345150998,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","191 Dipsea Rd","Stinson Beach","CA",94970,3347554,3,3,NA,1864,7500,1973,NA,460,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/191-Dipsea-Rd-94970/home/1403941",NA,NA,"Y","Y",37.9082282,-122.6704843,"191 Dipsea Rd, Stinson Beach, CA",167377.7,13948.1416666667,13948.1416666667,"baseline_5pct",3.32,291.701939074261,0.291701939074261,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","193 Dipsea Rd","Stinson Beach","CA",94970,3358317,2,2,NA,2192,7500,1974,NA,279,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/193-Dipsea-Rd-94970/home/1046012",NA,NA,"Y","Y",37.9082321,-122.6706675,"193 Dipsea Rd, Stinson Beach, CA",167915.85,13992.9875,13992.9875,"baseline_5pct",3.45,285.285176932914,0.285285176932914,64.5,1522,0,29,222,96875,463,15
"PAST SALE","October-28-2013","Single Family Residential","195 Dipsea Rd","Stinson Beach","CA",94970,3082661,2,2,"Stinson Beach",2252,7501,1988,NA,702,175,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/195-Dipsea-Rd-94970/home/1059727","BAREIS",21308615,"Y","Y",37.9082919,-122.670896,"195 Dipsea Rd, Stinson Beach, CA",154133.05,12844.4208333333,12844.4208333333,"baseline_5pct",3.5,284.570810912563,0.284570810912563,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","197 Dipsea Rd","Stinson Beach","CA",94970,3187987,3,2,NA,1471,7500,1969,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/197-Dipsea-Rd-94970/home/1175299",NA,NA,"Y","Y",37.9083068,-122.6711045,"197 Dipsea Rd, Stinson Beach, CA",159399.35,13283.2791666667,13283.2791666667,"baseline_5pct",3.36,278.655952423614,0.278655952423614,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","199 Dipsea Rd","Stinson Beach","CA",94970,4162609,3,3,NA,2538,8125,1982,NA,768,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/199-Dipsea-Rd-94970/home/721962",NA,NA,"Y","Y",37.908314,-122.6713017,"199 Dipsea Rd, Stinson Beach, CA",208130.45,17344.2041666667,17344.2041666667,"baseline_5pct",3.62,272.147139547957,0.272147139547957,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","201 Dipsea Rd","Stinson Beach","CA",94970,3768827,3,2,NA,1840,8160,1970,NA,258,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/201-Dipsea-Rd-94970/home/1136771",NA,NA,"Y","Y",37.9082755,-122.6715438,"201 Dipsea Rd, Stinson Beach, CA",188441.35,15703.4458333333,15703.4458333333,"baseline_5pct",3.54,257.875179601365,0.257875179601365,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","203 Dipsea Rd","Stinson Beach","CA",94970,3070235,2,2,NA,1634,7500,1971,NA,979,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/203-Dipsea-Rd-94970/home/1322306",NA,NA,"Y","Y",37.9082401,-122.6717201,"203 Dipsea Rd, Stinson Beach, CA",153511.75,12792.6458333333,12792.6458333333,"baseline_5pct",3.74,246.693652795438,0.246693652795438,64.5,1522,0,29,222,96875,463,15
"PAST SALE","May-17-2013","Single Family Residential","205 Dipsea Rd","Stinson Beach","CA",94970,3421127,2,2.5,"Seadrift",1908,9601,1973,NA,865,217,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/205-Dipsea-Rd-94970/home/834251","BAREIS",21308431,"Y","Y",37.9081862,-122.671923,"205 Dipsea Rd, Stinson Beach, CA",171056.35,14254.6958333333,14254.6958333333,"baseline_5pct",3.7,233.395450127624,0.233395450127624,64.5,1522,0,29,222,96875,463,15
"PAST SALE","April-18-2013","Single Family Residential","211 Dipsea Rd","Stinson Beach","CA",94970,4197585,4,3,"Stinson Beach",2090,10019,1972,NA,976,208,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/211-Dipsea-Rd-94970/home/721971","BAREIS",21215736,"Y","Y",37.9080562,-122.6725635,"211 Dipsea Rd, Stinson Beach, CA",209879.25,17489.9375,17489.9375,"baseline_5pct",3.48,210.02435858202,0.21002435858202,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","349 Seadrift Rd","Stinson Beach","CA",94970,3202581,3,2,NA,1896,22400,1981,NA,44,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/349-Seadrift-Rd-94970/home/903946",NA,NA,"Y","Y",37.9077234,-122.6777598,"349 Seadrift Rd, Stinson Beach, CA",160129.05,13344.0875,13344.0875,"baseline_5pct",3.58,299.230192507587,0.299230192507587,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","347 Seadrift Rd","Stinson Beach","CA",94970,5102444,5,5,NA,3572,19600,2019,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/347-Seadrift-Rd-94970/home/22351047",NA,NA,"Y","Y",37.907429,-122.6774278,"347 Seadrift Rd, Stinson Beach, CA",255122.2,21260.1833333333,21260.1833333333,"baseline_5pct",3.22,250.116681517377,0.250116681517377,64.5,1522,0,29,222,96875,463,15
"PAST SALE","October-24-1994","Single Family Residential","345 Seadrift Rd","Stinson Beach","CA",NA,5342156,3,2.5,"Stinson Beach",NA,NA,NA,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/345-Seadrift-Rd-94970/home/1436013","San Francisco MLS",217164,"Y","Y",37.9075681,-122.6772541,"345 Seadrift Rd, Stinson Beach, CA",267107.8,22258.9833333333,22258.9833333333,"baseline_5pct",3.42,264.599146075947,0.264599146075947,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","343 Seadrift Rd","Stinson Beach","CA",94970,4033768,3,2,NA,2047,18200,1980,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/343-Seadrift-Rd-94970/home/1162298",NA,NA,"Y","Y",37.9075226,-122.6770052,"343 Seadrift Rd, Stinson Beach, CA",201688.4,16807.3666666667,16807.3666666667,"baseline_5pct",2.99,251.794588832731,0.251794588832731,64.5,1522,0,29,222,96875,463,15
"PAST SALE","October-22-2013","Single Family Residential","341 Seadrift Rd","Stinson Beach","CA",94970,3300000,3,2.5,"Stinson Beach",2072,16800,1973,NA,1593,217,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/341-Seadrift-Rd-94970/home/762212","BAREIS",21313356,"Y","Y",37.9075057,-122.6767641,"341 Seadrift Rd, Stinson Beach, CA",165000,13750,13750,"baseline_5pct",3.49,243.115988595177,0.243115988595177,64.5,1522,0,29,222,96875,463,15
"PAST SALE","July-21-2017","Single Family Residential","337 Seadrift Rd","Stinson Beach","CA",94970,4e+06,3,2,"Stinson Beach",2295,16100,1969,NA,1743,233,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/337-Seadrift-Rd-94970/home/22336727","BAREIS",21709805,"Y","Y",37.9074359,-122.6765221,"337 Seadrift Rd, Stinson Beach, CA",2e+05,16666.6666666667,16666.6666666667,"baseline_5pct",3.07,227.162779554033,0.227162779554033,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","335 Seadrift Rd","Stinson Beach","CA",94970,3818947,2,1,NA,1369,16100,1969,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/335-Seadrift-Rd-94970/home/1314543",NA,NA,"Y","Y",37.9075161,-122.6762683,"335 Seadrift Rd, Stinson Beach, CA",190947.35,15912.2791666667,15912.2791666667,"baseline_5pct",2.72,231.458289293153,0.231458289293153,64.5,1522,0,29,222,96875,463,15
"PAST SALE","January-27-1998","Single Family Residential","333 Seadrift Rd","Stinson Beach","CA",94970,5125595,1,1,"Stinson Beach",NA,32480,NA,NA,NA,1000,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/333-Seadrift-Rd-94970/home/1187243","San Francisco MLS",26833,"Y","Y",37.9074822,-122.675992,"333 Seadrift Rd, Stinson Beach, CA",256279.75,21356.6458333333,21356.6458333333,"baseline_5pct",3.13,219.520684576855,0.219520684576855,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","331 Seadrift Rd","Stinson Beach","CA",94970,5105165,4,3,NA,2643,17500,2002,NA,586,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/331-Seadrift-Rd-94970/home/1165821",NA,NA,"Y","Y",37.907485,-122.6758079,"331 Seadrift Rd, Stinson Beach, CA",255258.25,21271.5208333333,21271.5208333333,"baseline_5pct",3.2,215.04643127724,0.21504643127724,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","329 Seadrift Rd","Stinson Beach","CA",94970,3675866,3,2,NA,1572,17500,1979,NA,668,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/329-Seadrift-Rd-94970/home/1046010",NA,NA,"Y","Y",37.9074974,-122.6755776,"329 Seadrift Rd, Stinson Beach, CA",183793.3,15316.1083333333,15316.1083333333,"baseline_5pct",3.01,210.668896227022,0.210668896227022,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","323 Seadrift Rd","Stinson Beach","CA",94970,3227534,3,2,NA,2006,18200,1980,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/323-Seadrift-Rd-94970/home/22614750",NA,NA,"Y","Y",37.9075746,-122.6750648,"323 Seadrift Rd, Stinson Beach, CA",161376.7,13448.0583333333,13448.0583333333,"baseline_5pct",3.62,207.71870508308,0.20771870508308,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-28-2011","Single Family Residential","321 Seadrift Rd","Stinson Beach","CA",94970,4086663,1,1.5,"Stinson Beach",1044,18905,1979,NA,2155,200,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/321-Seadrift-Rd-94970/home/721907","BAREIS",21114775,"Y","Y",37.9076179,-122.6748851,"321 Seadrift Rd, Stinson Beach, CA",204333.15,17027.7625,17027.7625,"baseline_5pct",3.17,208.911795520307,0.208911795520307,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","319 Seadrift Rd","Stinson Beach","CA",94970,3600000,3,3,NA,2262,21000,1979,NA,1592,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/319-Seadrift-Rd-94970/home/1364401",NA,NA,"Y","Y",37.9076752,-122.6745846,"319 Seadrift Rd, Stinson Beach, CA",180000,15000,15000,"baseline_5pct",3.85,208.8361593492,0.2088361593492,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","317 Seadrift Rd","Stinson Beach","CA",94970,5837917,4,4,NA,3762,22400,1981,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/317-Seadrift-Rd-94970/home/22367725",NA,NA,"Y","Y",37.907673,-122.6743294,"317 Seadrift Rd, Stinson Beach, CA",291895.85,24324.6541666667,24324.6541666667,"baseline_5pct",3.56,201.800377514213,0.201800377514213,64.5,1522,0,29,222,96875,463,15
"PAST SALE","April-8-2004","Single Family Residential","315 Seadrift Rd","Stinson Beach","CA",94970,6536400,4,3,"Stinson Beach",2800,NA,1989,NA,1070,131,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/315-Seadrift-Rd-94970/home/22614751","San Francisco MLS",260522,"Y","Y",37.9076668,-122.6741652,"315 Seadrift Rd, Stinson Beach, CA",326820,27235,27235,"baseline_5pct",3.49,196.617638414446,0.196617638414446,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","311 Seadrift Rd","Stinson Beach","CA",94970,4847080,4,4,NA,2278,23800,1996,NA,285,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/311-Seadrift-Rd-94970/home/1209832",NA,NA,"Y","Y",37.9078842,-122.6738563,"311 Seadrift Rd, Stinson Beach, CA",242354,20196.1666666667,20196.1666666667,"baseline_5pct",3.49,218.264924161568,0.218264924161568,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","307 Seadrift Rd","Stinson Beach","CA",94970,4557362,3,4,NA,2044,26600,1980,NA,294,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/307-Seadrift-Rd-94970/home/721983",NA,NA,"Y","Y",37.908027,-122.6733803,"307 Seadrift Rd, Stinson Beach, CA",227868.1,18989.0083333333,18989.0083333333,"baseline_5pct",2.94,225.277549017503,0.225277549017503,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","303 Seadrift Rd","Stinson Beach","CA",94970,3220768,3,2,NA,1660,9000,1988,NA,857,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/303-Seadrift-Rd-94970/home/721948",NA,NA,"Y","Y",37.9075146,-122.6729586,"303 Seadrift Rd, Stinson Beach, CA",161038.4,13419.8666666667,13419.8666666667,"baseline_5pct",3.62,143.916126024302,0.143916126024302,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","301 Seadrift Rd","Stinson Beach","CA",94970,3162144,3,2,NA,1633,7500,1981,NA,281,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/301-Seadrift-Rd-94970/home/756461",NA,NA,"Y","Y",37.9075441,-122.6727632,"301 Seadrift Rd, Stinson Beach, CA",158107.2,13175.6,13175.6,"baseline_5pct",3.24,142.803388083537,0.142803388083537,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","299 Seadrift Rd","Stinson Beach","CA",94970,1994900,2,2,NA,902,7500,2001,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/299-Seadrift-Rd-94970/home/1388452",NA,NA,"Y","Y",37.9075208,-122.6726094,"299 Seadrift Rd, Stinson Beach, CA",99745,8312.08333333333,8312.08333333333,"baseline_5pct",2.84,135.793900712377,0.135793900712377,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-4-2020","Single Family Residential","297 Seadrift Rd","Stinson Beach","CA",94970,3809955,2,2,"Stinson Beach",1804,7501,1980,NA,1705,263,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/297-Seadrift-Rd-94970/home/723724","BAREIS",22015275,"Y","Y",37.9074898,-122.6723473,"297 Seadrift Rd, Stinson Beach, CA",190497.75,15874.8125,15874.8125,"baseline_5pct",3.09,129.331464268746,0.129331464268746,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","295 Seadrift Rd","Stinson Beach","CA",94970,4644771,2,3,NA,2324,7500,1981,NA,1377,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/295-Seadrift-Rd-94970/home/979049",NA,NA,"Y","Y",37.9075111,-122.6721507,"295 Seadrift Rd, Stinson Beach, CA",232238.55,19353.2125,19353.2125,"baseline_5pct",3.19,134.933684771168,0.134933684771168,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","293 Seadrift Rd","Stinson Beach","CA",94970,3402444,3,3,NA,1872,7500,2002,NA,160,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/293-Seadrift-Rd-94970/home/751538",NA,NA,"Y","Y",37.9075102,-122.6719231,"293 Seadrift Rd, Stinson Beach, CA",170122.2,14176.85,14176.85,"baseline_5pct",3.28,141.975999392371,0.141975999392371,64.5,1522,0,29,222,96875,463,15
