SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,NA,Single Family Residential,3 Calle del Resaca,Stinson Beach,CA,94970,1563563,1,1,NA,504,2400,1930,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/3-Calle-del-Resaca-94970/home/834241,NA,NA,Y,Y,37.9000836,-122.6449098,"3 Calle del Resaca, Stinson Beach, CA",78178.15000000001,6514.845833333334,6514.845833333334,baseline_5pct,2.56,179.1152998181899,0.1791152998181899,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,6 Calle del Pradero,Stinson Beach,CA,94970,2259056,2,1,NA,1080,12800,1967,NA,1481,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/6-Calle-del-Pradero-94970/home/1064315,NA,NA,Y,Y,37.899341,-122.6433986,"6 Calle del Pradero, Stinson Beach, CA",112952.8,9412.733333333334,9412.733333333334,baseline_5pct,3.14,198.25511794662455,0.19825511794662456,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,9 Cll Del Sierra,Stinson Beach,CA,94970,1478473,1,1,NA,448,NA,1930,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Cll-Del-Sierra-94970/home/1310264,NA,NA,Y,Y,37.8993713,-122.6437051,"9 Cll Del Sierra, Stinson Beach, CA",73923.65000000001,6160.304166666668,6160.304166666668,baseline_5pct,4.2,175.83667323995854,0.17583667323995855,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,11 Calle del Mar,Stinson Beach,CA,94970,1675318,1,2,NA,1187,2400,1969,NA,653,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Calle-del-Mar-94970/home/1388435,NA,NA,Y,Y,37.8993308,-122.6438392,"11 Calle del Mar, Stinson Beach, CA",83765.90000000001,6980.491666666668,6980.491666666668,baseline_5pct,3.44,160.93704983932787,0.16093704983932786,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,13 Calle del Mar,Stinson Beach,CA,94970,1420901,2,1,NA,980,2400,1969,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/13-Calle-del-Mar-94970/home/873717,NA,NA,Y,Y,37.8992566,-122.6438392,"13 Calle del Mar, Stinson Beach, CA",71045.05,5920.420833333334,5920.420833333334,baseline_5pct,3.42,153.90987193812958,0.15390987193812958,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,17 Calle del Pinos,Stinson Beach,CA,94970,2005155,3,2,NA,1398,2400,1935,NA,536,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Calle-del-Pinos-94970/home/1388428,NA,NA,Y,Y,37.8991512,-122.6438502,"17 Calle del Pinos, Stinson Beach, CA",100257.75,8354.8125,8354.8125,baseline_5pct,3.1,143.02031798758028,0.14302031798758028,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,15 Calle del Pradero,Stinson Beach,CA,94970,3191164,3,3,NA,1620,14400,2006,NA,401,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/15-Calle-del-Pradero-94970/home/12131644,NA,NA,Y,Y,37.898998,-122.643077,"15 Calle del Pradero, Stinson Beach, CA",159558.2,13296.516666666668,13296.516666666668,baseline_5pct,4.01,192.30492244872366,0.19230492244872366,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-23-2013,Single Family Residential,15 Calle Del Pinos #15,Stinson Beach,CA,94970,1165030,1,1,Stinson Beach,NA,8834,1960,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/15-Cll-Del-Pinos-94970/unit-15/home/49704616,BAREIS,21315167,Y,Y,37.8986454,-122.6427906,"15 Calle Del Pinos #15, Stinson Beach, CA",58251.5,4854.291666666667,4854.291666666667,baseline_5pct,3.73,182.54150451805012,0.18254150451805012,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-24-2019,Single Family Residential,21 Calle Del Pinos,Stinson Beach,CA,94970,719008,1,1,Stinson Beach,NA,8834,1960,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/21-Cll-Del-Pinos-94970/home/12551182,BAREIS,21908811,Y,Y,37.8984698,-122.6430267,"21 Calle Del Pinos, Stinson Beach, CA",35950.4,2995.866666666667,2995.866666666667,baseline_5pct,3.88,146.43168876845712,0.1464316887684571,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-20-2019,Single Family Residential,17 Calle Del Pinos,Stinson Beach,CA,94970,1561594,1,1,Stinson Beach,NA,8834,1960,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Calle-del-Pinos-94970/home/1153117,BAREIS,21916804,Y,Y,37.898557,-122.642802,"17 Calle Del Pinos, Stinson Beach, CA",78079.7,6506.641666666666,6506.641666666666,baseline_5pct,3.86,173.2290151556943,0.1732290151556943,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-14-2012,Condo/Co-op,19 Calle Del Pinos Ave,Stinson Beach,CA,94970,864834,1,1,Stinson Beach,NA,NA,1960,NA,NA,542,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/19-Cll-Del-Pinos-94970/home/40516203,BAREIS,21223042,Y,Y,37.8985092,-122.6428419,"19 Calle Del Pinos Ave, Stinson Beach, CA",43241.700000000004,3603.4750000000004,3603.4750000000004,baseline_5pct,3.92,165.4101373438567,0.16541013734385668,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,21 Calle del Pradero,Stinson Beach,CA,94970,1767492,3,1,NA,1078,4800,1956,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/21-Calle-del-Pradero-94970/home/809092,NA,NA,Y,Y,37.8987015,-122.6433866,"21 Calle del Pradero, Stinson Beach, CA",88374.6,7364.55,7364.55,baseline_5pct,3.93,138.6809879636775,0.1386809879636775,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,25 Calle del Pradero,Stinson Beach,CA,94970,1507905,1,1,NA,716,2400,1997,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/25-Calle-del-Pradero-94970/home/723047,NA,NA,Y,Y,37.89868,-122.643507,"25 Calle del Pradero, Stinson Beach, CA",75395.25,6282.9375,6282.9375,baseline_5pct,3.97,126.71112619336779,0.1267111261933678,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,27 Calle del Pradero,Stinson Beach,CA,94970,962324,1,1,NA,600,2400,1982,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/27-Calle-del-Pradero-94970/home/1086876,NA,NA,Y,Y,37.898594092,-122.6435539,"27 Calle del Pradero, Stinson Beach, CA",48116.200000000004,4009.683333333334,4009.683333333334,baseline_5pct,4.27,114.70568089671299,0.11470568089671299,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,November-2-2012,Single Family Residential,29 Calle Del Pradero,Stinson Beach,CA,94970,1482366,1,1,Stinson Beach,756,2400,1980,NA,1066,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/29-Calle-del-Pradero-94970/home/1258239,BAREIS,21221062,Y,Y,37.8985216,-122.6436074,"29 Calle Del Pradero, Stinson Beach, CA",74118.3,6176.5250000000005,6176.5250000000005,baseline_5pct,4.53,103.42626757359152,0.10342626757359151,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,18 Calle del Pinos,Stinson Beach,CA,94970,2710425,2,2,NA,1830,7200,1931,NA,142,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/18-Calle-del-Pinos-94970/home/803564,NA,NA,Y,Y,37.8985267,-122.6434418,"18 Calle del Pinos, Stinson Beach, CA",135521.25,11293.4375,11293.4375,baseline_5pct,4.1,117.57222756491117,0.11757222756491117,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-8-2015,Single Family Residential,24 Calle Del Pinos Ave,Stinson Beach,CA,94970,2100338,3,1.5,Stinson Beach,1540,4800,1939,NA,958,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/24-Calle-del-Pinos-94970/home/1036516,BAREIS,21425697,Y,Y,37.8983305,-122.6433866,"24 Calle Del Pinos Ave, Stinson Beach, CA",105016.90000000001,8751.408333333335,8751.408333333335,baseline_5pct,4.02,103.54546970879208,0.10354546970879208,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-6-2013,Multi-Family (2-4 Unit),23 Calle Del Pinos,Stinson Beach,CA,94970,2726291,6,3.5,Stinson Beach,2650,7558,NA,NA,732,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/23-Calle-del-Pinos-94970/home/1082684,BAREIS,21307849,Y,Y,37.8982516,-122.6431072,"23 Calle Del Pinos, Stinson Beach, CA",136314.55000000002,11359.545833333335,11359.545833333335,baseline_5pct,4.1,119.12540391056724,0.11912540391056724,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,26 Calle del Pradero,Stinson Beach,CA,94970,1259784,1,1,NA,470,2400,1939,NA,1362,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/26-Calle-del-Pradero-94970/home/756445,NA,NA,Y,Y,37.8986922,-122.6438943,"26 Calle del Pradero, Stinson Beach, CA",62989.200000000004,5249.1,5249.1,baseline_5pct,4.44,95.91202187580888,0.09591202187580887,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Multi-Family (2-4 Unit),32 Calle del Pradero,Stinson Beach,CA,94970,1233753,4,3,NA,1464,5400,1914,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/32-Calle-del-Pradero-94970/home/2099874,NA,NA,Y,Y,37.898619,-122.6439942,"32 Calle del Pradero, Stinson Beach, CA",61687.65,5140.6375,5140.6375,baseline_5pct,4.16,80.73727786691673,0.08073727786691673,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,30 Calle del Onda,Stinson Beach,CA,94970,2559780,2,2,NA,1687,5200,1921,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/30-Calle-del-Onda-94970/home/1254192,NA,NA,Y,Y,37.8988934,-122.6446143,"30 Calle del Onda, Stinson Beach, CA",127989,10665.75,10665.75,baseline_5pct,3.75,55.56252420064908,0.05556252420064908,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,26 Calle del Resaca,Stinson Beach,CA,94970,3716328,3,2,NA,1404,6000,1930,NA,1467,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/26-Calle-del-Resaca-94970/home/1435993,NA,NA,Y,Y,37.8990055,-122.6445443,"26 Calle del Resaca, Stinson Beach, CA",185816.40000000002,15484.700000000003,15484.700000000003,baseline_5pct,4.39,71.95441400524511,0.07195441400524512,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,21 Calle del Mar,Stinson Beach,CA,94970,1730240,1,1,NA,540,2400,NA,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/21-Calle-del-Mar-94970/home/721295,NA,NA,Y,Y,37.8992143,-122.6447412,"21 Calle del Mar, Stinson Beach, CA",86512,7209.333333333333,7209.333333333333,baseline_5pct,4.07,75.8500798362316,0.0758500798362316,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-11-2013,Single Family Residential,28 Calle Del Onda Rd,Stinson Beach,CA,94970,2596709,2,2,Stinson Beach,1078,5201,2001,NA,1329,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/28-Calle-del-Onda-94970/home/1250625,BAREIS,21320773,Y,Y,37.8991532,-122.6452332,"28 Calle Del Onda Rd, Stinson Beach, CA",129835.45000000001,10819.620833333334,10819.620833333334,baseline_5pct,3.33,43.43985206660435,0.043439852066604355,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,25 Calle del Resaca,Stinson Beach,CA,94970,1888299,2,2,NA,1772,1560,1984,NA,424,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/25-Calle-del-Resaca-94970/home/1258233,NA,NA,Y,Y,37.8993198,-122.645438,"25 Calle del Resaca, Stinson Beach, CA",94414.95000000001,7867.912500000001,7867.912500000001,baseline_5pct,3.62,57.790470584996136,0.05779047058499614,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,20 Calle del Resaca,Stinson Beach,CA,94970,1551030,3,2,NA,912,2400,1946,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/20-Calle-del-Resaca-94970/home/1335146,NA,NA,Y,Y,37.8997187,-122.6457265,"20 Calle del Resaca, Stinson Beach, CA",77551.5,6462.625,6462.625,baseline_5pct,4.2,99.79187857012623,0.09979187857012622,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,22 Calle del Resaca #1091,Stinson Beach,CA,94970,1400515,1,1,NA,728,2400,1984,NA,391,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/22-Calle-del-Resaca-94970/unit-1091/home/1372992,NA,NA,Y,Y,37.8997019,-122.64587,"22 Calle del Resaca #1091, Stinson Beach, CA",70025.75,5835.479166666667,5835.479166666667,baseline_5pct,4.43,92.13148836146013,0.09213148836146012,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,55 Calle del Resaca,Stinson Beach,CA,94970,2292313,3,3,NA,1731,3600,1940,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/55-Calle-del-Resaca-94970/home/965536,NA,NA,Y,Y,37.899965,-122.645862,"55 Calle del Resaca, Stinson Beach, CA",114615.65000000001,9551.304166666667,9551.304166666667,baseline_5pct,3.75,127.33941891668093,0.12733941891668094,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,65 Calle del Resaca,Stinson Beach,CA,94970,1522136,2,1,NA,819,3600,1962,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/65-Calle-del-Resaca-94970/home/1412682,NA,NA,Y,Y,37.8998707,-122.6460135,"65 Calle del Resaca, Stinson Beach, CA",76106.8,6342.233333333334,6342.233333333334,baseline_5pct,4.42,109.0943843290111,0.10909438432901111,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,75 Calle del Resaca,Stinson Beach,CA,94970,2265070,3,2,NA,1783,4800,1950,NA,148,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/75-Calle-del-Resaca-94970/home/974769,NA,NA,Y,Y,37.8997447,-122.6460907,"75 Calle del Resaca, Stinson Beach, CA",113253.5,9437.791666666666,9437.791666666666,baseline_5pct,4.86,89.45607244906428,0.08945607244906428,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-15-2018,Single Family Residential,40 Calle Del Ribera,Stinson Beach,CA,94970,1332263,2,1,Stinson Beach,807,2400,1920,NA,1126,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/40-Calle-Del-Ribera-94970/home/1153087,BAREIS,21810233,Y,Y,37.9002905,-122.6460356,"40 Calle Del Ribera, Stinson Beach, CA",66613.15000000001,5551.095833333334,5551.095833333334,baseline_5pct,2.78,163.9523788247793,0.16395237882477928,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Multi-Family (2-4 Unit),70 Calle Del Ribera,Stinson Beach,CA,94970,1022425,3,2,NA,1248,4800,1920,NA,278,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/70-Calle-Del-Ribera-94970/home/1343443,NA,NA,Y,Y,37.900011,-122.6462784,"70 Calle Del Ribera, Stinson Beach, CA",51121.25,4260.104166666667,4260.104166666667,baseline_5pct,3.94,117.6812026309425,0.11768120263094249,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,August-24-2012,Single Family Residential,80 Calle Del Ribera,Stinson Beach,CA,94970,1243321,2,1,Stinson Beach,960,2396,1937,NA,711,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/80-Calle-Del-Ribera-94970/home/898877,BAREIS,21217166,Y,Y,37.899922,-122.646309,"80 Calle Del Ribera, Stinson Beach, CA",62166.05,5180.504166666667,5180.504166666667,baseline_5pct,4,104.71544188609896,0.10471544188609896,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,90 Calle Del Ribera,Stinson Beach,CA,94970,3061907,3,2,NA,1449,2400,1920,NA,1656,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/90-Calle-Del-Ribera-94970/home/721240,NA,NA,Y,Y,37.899865,-122.646389,"90 Calle Del Ribera, Stinson Beach, CA",153095.35,12757.945833333333,12757.945833333333,baseline_5pct,4.69,94.12527421652587,0.09412527421652586,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Multi-Family (2-4 Unit),92 Calle Del Ribera,Stinson Beach,CA,94970,2238292,3,2,NA,1745,2400,1920,NA,27,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/92-Calle-Del-Ribera-94970/home/1231142,NA,NA,Y,Y,37.8998068,-122.6464881,"92 Calle Del Ribera, Stinson Beach, CA",111914.6,9326.216666666667,9326.216666666667,baseline_5pct,3.43,82.65296369991651,0.08265296369991651,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,29 Calle del Embarcadero,Stinson Beach,CA,94970,3486363,1,3,NA,1770,7200,1930,NA,1073,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/29-Calle-del-Embarcadero-94970/home/1330132,NA,NA,Y,Y,37.8998992,-122.6467722,"29 Calle del Embarcadero, Stinson Beach, CA",174318.15000000002,14526.512500000003,14526.512500000003,baseline_5pct,4.44,84.15819761644667,0.08415819761644668,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,28 Calle del Embarcadero,Stinson Beach,CA,94970,2128370,2,2,NA,1029,2400,1938,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/28-Calle-del-Embarcadero-94970/home/1285046,NA,NA,Y,Y,37.900228,-122.647073,"28 Calle del Embarcadero, Stinson Beach, CA",106418.5,8868.208333333334,8868.208333333334,baseline_5pct,4.97,116.39433218508353,0.11639433218508352,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,26 Calle del Embarcadero,Stinson Beach,CA,94970,1248339,1,1,NA,878,2400,1940,NA,171,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/26-Calle-del-Embarcadero-94970/home/1041416,NA,NA,Y,Y,37.9002647,-122.6469906,"26 Calle del Embarcadero, Stinson Beach, CA",62416.950000000004,5201.4125,5201.4125,baseline_5pct,4.53,124.38218852634475,0.12438218852634475,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,24 Calle del Embarcadero,Stinson Beach,CA,94970,1650301,2,2,NA,1230,2400,1940,NA,476,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/24-Calle-del-Embarcadero-94970/home/721219,NA,NA,Y,Y,37.9003199,-122.6468964,"24 Calle del Embarcadero, Stinson Beach, CA",82515.05,6876.254166666667,6876.254166666667,baseline_5pct,3.8,135.27107053218234,0.13527107053218235,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-22-2020,Single Family Residential,9 Alameda Patio,Stinson Beach,CA,94970,3650000,3,1.5,Stinson Beach,1847,8398,1964,NA,1976,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Alameda-Patio-94970/home/1403923,BAREIS,22014220,Y,Y,37.9008265,-122.6477413,"9 Alameda Patio, Stinson Beach, CA",182500,15208.333333333334,15208.333333333334,baseline_5pct,3.32,170.50172423157233,0.17050172423157234,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,12 Alameda Patio,Stinson Beach,CA,94970,2092378,2,2,NA,1125,4400,1941,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/12-Alameda-Patio-94970/home/1059712,NA,NA,Y,Y,37.9009601,-122.6480918,"12 Alameda Patio, Stinson Beach, CA",104618.90000000001,8718.241666666667,8718.241666666667,baseline_5pct,3.81,174.9598796390807,0.1749598796390807,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,8 Alameda Patio,Stinson Beach,CA,94970,3215641,2,2,NA,1273,6000,1942,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/8-Alameda-Patio-94970/home/1238674,NA,NA,Y,Y,37.9010625,-122.6482981,"8 Alameda Patio, Stinson Beach, CA",160782.05000000002,13398.504166666668,13398.504166666668,baseline_5pct,4.08,180.7367906472455,0.1807367906472455,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,8 Francisco Patio,Stinson Beach,CA,94970,2316644,3,2,NA,1120,4050,1948,NA,938,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/8-Francisco-Patio-94970/home/722845,NA,NA,Y,Y,37.901654,-122.6488366,"8 Francisco Patio, Stinson Beach, CA",115832.20000000001,9652.683333333334,9652.683333333334,baseline_5pct,3.75,238.82938656796944,0.23882938656796943,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,10 Francisco Patio,Stinson Beach,CA,94970,1320441,1,1,NA,452,3600,1937,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/10-Francisco-Patio-94970/home/1288850,NA,NA,Y,Y,37.9015521,-122.648872,"10 Francisco Patio, Stinson Beach, CA",66022.05,5501.8375000000005,5501.8375000000005,baseline_5pct,3.65,223.97021347760042,0.22397021347760043,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,12 Francisco Patio,Stinson Beach,CA,94970,1536190,2,1,NA,958,3000,1937,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/12-Francisco-Patio-94970/home/1059703,NA,NA,Y,Y,37.9013784,-122.6489349,"12 Francisco Patio, Stinson Beach, CA",76809.5,6400.791666666667,6400.791666666667,baseline_5pct,4.3,198.54435298454538,0.1985443529845454,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,9 Joaquin Patio,Stinson Beach,CA,94970,2141072,3,2.5,NA,1645,3000,1937,NA,468,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Joaquin-Patio-94970/home/1201116,NA,NA,Y,Y,37.901423,-122.6490486,"9 Joaquin Patio, Stinson Beach, CA",107053.6,8921.133333333333,8921.133333333333,baseline_5pct,3.92,200.1578888167578,0.2001578888167578,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,15 Joaquin Patio,Stinson Beach,CA,94970,2785974,3,2,NA,1847,6000,1945,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/15-Joaquin-Patio-94970/home/721114,NA,NA,Y,Y,37.9016363,-122.6493472,"15 Joaquin Patio, Stinson Beach, CA",139298.7,11608.225,11608.225,baseline_5pct,4.38,217.15457965971558,0.21715457965971557,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,8 Joaquin Patio,Stinson Beach,CA,94970,3390522,3,2,NA,1917,8400,1949,NA,279,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/8-Joaquin-Patio-94970/home/1297669,NA,NA,Y,Y,37.9017135,-122.6497734,"8 Joaquin Patio, Stinson Beach, CA",169526.1,14127.175000000001,14127.175000000001,baseline_5pct,4.52,211.26493334394144,0.21126493334394145,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
