SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-1-2023,Single Family Residential,1417 Buhne Dr,Eureka,CA,95503,362500,2,1.0,Eureka,672,3049,1944,,539,,Sold,,,https://www.redfin.com/CA/Eureka/1417-Buhne-Dr-95503/home/116245657,HAR,263497,Y,Y,40.7408173,-124.2171311
PAST SALE,,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,160500,2,1.0,,672,3920,1944,,239,,,,,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,,,Y,Y,40.7407323,-124.2172635
PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,159000,2,1.0,King Salmon South,725,4356,1940,,219,,Sold,,,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532
PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2.0,King Salmon South,1849,12196,2008,,216,,Sold,,,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968
PAST SALE,,Single Family Residential,184 Sole St,Eureka,CA,95503,,2,1.0,,672,6140,1944,,,,,,,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,,,Y,Y,40.740378,-124.2173647
PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,162000,2,1.0,King Salmon South,778,4791,1944,,208,,Sold,,,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265
PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,210000,2,1.0,King Salmon South,672,435,1944,,313,,Sold,,,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174
PAST SALE,January-16-2020,Single Family Residential,142 Sole St,Eureka,CA,95503,260000,1,1.0,King Salmon South,1012,8712,1944,,257,,Sold,,,https://www.redfin.com/CA/Eureka/142-Sole-St-95503/home/115824582,HAR,255502,Y,Y,40.7402057,-124.2169684
PAST SALE,October-16-2020,Single Family Residential,118 Sole St,Eureka,CA,95503,300000,3,2.0,King Salmon South,1600,6098,1973,,188,,Sold,,,https://www.redfin.com/CA/Eureka/118-Sole-St-95503/home/116064269,HAR,256717,Y,Y,40.7401167,-124.2167667
PAST SALE,April-29-2022,Single Family Residential,106 Sole St,Eureka,CA,95503,360000,1,1.0,King Salmon South,720,6098,1960,,500,,Sold,,,https://www.redfin.com/CA/Eureka/106-Sole-St-95503/home/116046859,HAR,261310,Y,Y,40.7400397,-124.2166028
PAST SALE,June-29-2020,Single Family Residential,98 Sole St,Eureka,CA,95503,165000,2,1.0,King Salmon South,939,4356,1958,,176,,Sold,,,https://www.redfin.com/CA/Eureka/98-Sole-St-95503/home/116160340,HAR,256553,Y,Y,40.7400329,-124.2164031
